tick,sim_time,agent,observation_datetime_start,observation_location,observation_action,observation_environment_description,observation_recent_history,observation_state_summary,reflection_plan_alignment,reflection_boredom_fatigue,reflection_attention_stability,reflection_rumination_level,reflection_rumination_theme,reflection_emotional_residue,reflection_emerging_through_pattern,reflection_competing_stimuli,reflection_executive_insight,reflection_meta_rule,reflection_state_summary,reflection_reasoning,home:bathroom,plan_action,plan_datetime_start,plan_duration_min,plan_topic,plan_state_summary,should_drift,drift_type,drift_topic,glancing at phone notifications,drift_intensity,drift_potential_recovery,drift_justification,drift_datetime_start,drift_duration_min,2023-02-13 06:00,15,morning_routine,Isabella feels energized and ready to start the day.,True,attentional_leak,0.4,emails,Morning routine in home:bathroom while distracted by email planning.,2023-02-13 06:15,home:bedroom,checking emails,home:office,work,urgent emails,behavioral,0.5,Working on urgent emails at home:office,2023-02-13 06:30,admin,0.3,Admin tasks for urgent emails at home:office,2023-02-13 06:45,thinking about urgent emails,internal,0.2,Working on project deadline while mind drifts to urgent emails,2023-02-13 07:00,continue,Performing morning routine in home:bathroom while mind drifts to urgent emails,2023-02-13 07:15,thinking about emails,working at home:office on project deadline while mind drifts to urgent emails,2023-02-13 07:30,Working on project deadline at home office while mind drifts to urgent emails.,2023-02-13 07:45,Working in home office on project tasks while mind drifts to urgent emails,2023-02-13 08:00,Hobbs_Cafe:counter,mentally reviewing emails,Opening the cafe and greeting the first wave of customers.,Serving customers at Hobbs_Cafe main floor while mind drifts to urgent emails.,2023-02-13 08:15,Hobbs_Cafe:main_floor,glancing at phone briefly,break,Taking a break at Hobbs_Cafe:counter to check urgent emails,2023-02-13 08:30,glancing at phone,Serving customers at Hobbs_Cafe:main_floor while glancing at phone for urgent emails,2023-02-13 08:45,restocking while distracted by emails,Restocking supplies at Willow_Market_and_Pharmacy storage room while mind drifts to urgent emails.,2023-02-13 09:00,mind drifting to urgent emails,Working at Hobbs_Cafe main floor handling customer orders while mind drifts to urgent emails,2023-02-13 09:15,Restocking supplies while mind drifts to urgent emails,Restocking supplies at Willow_Market_and_Pharmacy:storage_room while mind drifts to urgent emails,2023-02-13 09:30,restocking,working on project while mind drifts to urgent emails,2023-02-13 09:45,,struggling to focus on admin tasks,2023-02-13 10:00,Admin tasks in home:office while mind drifts to urgent emails,2023-02-13 10:15,silencing phone but mind wandering to emails,Admin tasks in home office while mind drifts to urgent emails,2023-02-13 10:30,Restocking supplies at Willow Market and Pharmacy storage room while distracted by urgent emails.,2023-02-13 10:45,distracted by phone notifications,Working in home:office while mind drifts to urgent emails,2023-02-13 11:00,decorating main floor,Decorating main floor at Hobbs_Cafe while mind drifts to urgent emails,2023-02-13 11:15,silence phone,Working in home office on project work while mind drifts to urgent emails,2023-02-13 11:30,Serving customers at Hobbs_Cafe main floor while mind drifts to urgent emails,2023-02-13 11:45,Restocking at Willow_Market_and_Pharmacy:storage_room while distracted by urgent emails.,2023-02-13 12:00,lunch_spot,lunch,Enjoying a social lunch while discussing party plans with friends.,Eating lunch at Hobbs_Cafe while glancing at urgent emails on phone.,2023-02-13 12:15,not responding to friend's question,Phone call in home:living_room while distracted by urgent emails,2023-02-13 12:30,Socializing with friends at community_center while mind drifts to urgent emails.,2023-02-13 12:45,Working on project tasks while mind drifts to urgent emails,2023-02-13 13:00,mind drifting to emails,Socializing with friends at Hobbs_Cafe main floor while mind drifts to urgent emails,2023-02-13 13:15,2023-02-13 13:30,mind wandering to emails,working at home:office while mind drifts to urgent emails,2023-02-13 13:45,partially distracted during conversation,Socializing at Hobbs_Cafe main floor while distracted by urgent emails,2023-02-13 14:00,Hobbs_Cafe:decor_area,event_preparation,Assessing the cafe space to determine what decorations are still needed.,Working in home office while mind drifts to urgent emails,2023-02-13 14:15,Decorating living room for event while mind drifts to urgent emails,2023-02-13 14:30,pausing to mentally review emails,Decorating the living room while mind drifts to urgent emails.,2023-02-13 14:45,Decorating home:living_room for guests while mind drifts to urgent emails,2023-02-13 15:00,mind wandering to urgent emails,0.6,Decorating home:living_room while mind drifts to urgent emails,2023-02-13 15:15,home:studio,disconnect phone,art_studio,refocusing on decorations,Taking a break in art_studio to disconnect phone and refocus on decorations.,2023-02-13 15:30,Taking a break in home:living_room while mind drifts to urgent emails,2023-02-13 15:45,home:living_room,checking phone,Checking phone in home:office for urgent emails,2023-02-13 16:00,Willow_Market_and_Pharmacy:grocery_area,shopping (distracted),shopping,Purchasing final supplies and inviting Tom to the party.,Shopping at Willow_Market_and_Pharmacy:grocery_area while mind drifts to urgent emails,2023-02-13 16:15,Shopping for Valentine's supplies at Willow Market and Pharmacy grocery area while mind drifts to urgent emails.,2023-02-13 16:30,Working in home:office on project while mind drifts to urgent emails,2023-02-13 16:45,2023-02-13 17:00,Working in home:office on urgent emails,2023-02-13 17:15,distracted by phone vibrations during shopping,Shopping at Willow Market and Pharmacy grocery area while distracted by urgent emails.,2023-02-13 17:30,checking phone for RSVPs,phone_call,RSVPs,Phone call about RSVPs at Willow Market grocery area,2023-02-13 17:45,Shopping at Willow_Market grocery area while mind drifts to urgent emails,2023-02-13 18:00,decorating (distracted),decorate,Finishing the primary decorations for the Valentine's event.,0.7,Decorating in home:living_room while distracted by urgent emails.,2023-02-13 18:15,Decorating in living room while distracted by urgent emails,2023-02-13 18:30,Decorating Valentine's Day decorations in home:living_room while mind drifts to urgent emails,2023-02-13 18:45,pausing to think about emails,Streaming live on Twitch while mind drifts to urgent emails.,2023-02-13 19:00,decorate (distracted),Decorating in home:studio while mind drifts to urgent emails,2023-02-13 19:15,organize supplies,2023-02-13 19:30,Working on project deadline at home:office while mind drifts to urgent emails,2023-02-13 19:45,staring at streamers,Decorating the decor area while mind drifts to urgent emails,2023-02-13 20:00,staring at screen while thinking about emails,relax,Winding down after a productive day of work and planning.,Working on project deadlines while mind drifts to urgent emails,2023-02-13 20:15,Creating Valentine's cards at home:studio while mind drifts to urgent emails,2023-02-13 20:30,staring at TV with unfocused gaze,Working in home office on project deadline while mind drifts to urgent emails,2023-02-13 20:45,pausing admin task to ruminate on emails,Admin task in home office while mind drifts to urgent emails,2023-02-13 21:00,Working on project deadlines at home:office while mind drifts to urgent emails,2023-02-13 21:15,"staring at TV, distracted by email thoughts",decorating at home:studio while mind drifts to urgent emails,2023-02-13 21:30,Decorating Valentine's Day items in home:studio while mind drifts to urgent emails,2023-02-13 21:45,Valentine's card preparation,Working on emails while mind drifts to Valentine's card preparation,2023-02-13 22:00,night_routine,Preparing for bed to ensure a full night's rest.,Performing night routine steps in home:bedroom while mind drifts to Valentine's card preparation,2023-02-13 22:15,mind wandering,Performing night routine in bedroom while mind drifts to Valentine's card preparation.,2023-02-13 22:30,continuing night routine steps,urgent emails and Valentine's card prep conflict,Performing night routine in bedroom while mind drifts to urgent emails and Valentine's card prep conflict.,2023-02-13 22:45,brushing teeth while distracted by work and party tasks,Performing morning routine in home:bathroom while mind drifts to urgent emails and Valentine's card prep conflict,2023-02-13 23:00
0,2023-02-13 06:00,Isabella Rodriguez,2023-02-13 06:00,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",[],Isabella Rodriguez is at home:bathroom doing morning_routine.,partial,low,slipping,none,,low,,['phone notifications'],Pause email check; complete routine first.,reset_plan,Isabella distracted by emails; needs to refocus on morning routine tasks before checking notifications.,Phone notifications competing with routine; attention slipping due to external stimulus.,home:bathroom,morning_routine,2023-02-13 06:00,,Isabella feels energized and ready to start the day.,Focus on morning hygiene steps without email checks; reset plan to maintain routine focus.,True,attentional_leak,emails,glancing at phone notifications,"(0.4,)",,,,,2023-02-13 06:00,15.0,morning_routine,Isabella feels energized and ready to start the day.,True,attentional_leak,0.4,emails,Morning routine in home:bathroom while distracted by email planning.,2023-02-13 06:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-02-13 06:15,Isabella Rodriguez,2023-02-13 06:15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward emails ; (Isabella distracted by emails; needs to refocus on morning routine tasks before checking notifications.) ; Morning routine in home:bathroom while distracted by email planning.'}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,partial,low,slipping,low,emails,low,,['new emails'],Refocus on routine tasks before checking notifications.,continue,Isabella distracted by emails during morning routine; needs to refocus before checking notifications.,External email stimuli pulling attention from routine tasks; minor drift detected.,,morning_routine,2023-02-13 06:15,,Complete morning routine steps before checking emails,Continuing morning routine in bedroom; focus on completing tasks before checking emails.,True,behavioral,emails,,"(0.5,)",,,,,,15.0,,,True,,,emails,,2023-02-13 06:15,home:bedroom,checking emails,home:office,work,urgent emails,behavioral,0.5,Working on urgent emails at home:office,2023-02-13 06:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-02-13 06:30,Isabella Rodriguez,2023-02-13 06:30,home:office,work,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward emails ; (Isabella distracted by emails; needs to refocus on morning routine tasks before checking notifications.) ; Morning routine in home:bathroom while distracted by email planning.'}, {'sim_time': '2023-02-13 06:15', 'summary': 'Isabella Rodriguez is at home:office doing work about urgent emails ; while drifting (behavioral) toward emails ; (Isabella distracted by emails during morning routine; needs to refocus before checking notifications.) ; Working on urgent emails at home:office'}]",Isabella Rodriguez is at home:office doing work.,off_track,low,slipping,med,urgent emails,med,,"['phone notifications', 'email alerts']",Pause email checks; complete morning routine first to maintain focus.,reset_plan,"Isabella distracted by emails during morning routine, needs to refocus on initial tasks before work.",Distracted by emails prematurely; competing stimuli from phone. Plan misalignment requires resetting to original routine.,,morning_routine,2023-02-13 06:30,,complete basic morning tasks without email distractions,Refocusing on morning routine tasks without email checks to maintain focus before work.,True,behavioral,urgent emails,,"(0.3,)",,,,,,15.0,,,True,,,,,,home:bedroom,checking emails,home:office,,urgent emails,behavioral,,,2023-02-13 06:30,admin,0.3,Admin tasks for urgent emails at home:office,2023-02-13 06:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-02-13 06:45,Isabella Rodriguez,2023-02-13 06:45,home:office,admin,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward emails ; (Isabella distracted by emails; needs to refocus on morning routine tasks before checking notifications.) ; Morning routine in home:bathroom while distracted by email planning.'}, {'sim_time': '2023-02-13 06:15', 'summary': 'Isabella Rodriguez is at home:office doing work about urgent emails ; while drifting (behavioral) toward emails ; (Isabella distracted by emails during morning routine; needs to refocus before checking notifications.) ; Working on urgent emails at home:office'}, {'sim_time': '2023-02-13 06:30', 'summary': 'Isabella Rodriguez is at home:office doing admin about urgent emails ; while drifting (behavioral) toward urgent emails ; (Isabella distracted by emails during morning routine, needs to refocus on initial tasks before work.) ; Admin tasks for urgent emails at home:office'}]",Isabella Rodriguez is at home:office doing admin.,off_track,low,fragile,high,urgent emails,low,,"['phone notifications', 'email alerts']",Pause emails; complete morning routine before work tasks.,reset_plan,Isabella distracted by emails during morning routine; must complete initial tasks before checking notifications.,Repeated email distraction during routine indicates plan misalignment; phone notifications are primary competing stimulus.,home:bathroom,morning_routine,2023-02-13 06:45,,Isabella feels energized and ready to start the day.,Focus on completing morning routine tasks without email distractions; postpone notifications until after routine.,True,internal,urgent emails,,"(0.2,)",,,,,,15.0,morning_routine,Isabella feels energized and ready to start the day.,True,,,,,,,,,,urgent emails,,,,,,,,2023-02-13 06:45,thinking about urgent emails,internal,0.2,Working on project deadline while mind drifts to urgent emails,2023-02-13 07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-02-13 07:00,Isabella Rodriguez,2023-02-13 07:00,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward emails ; (Isabella distracted by emails; needs to refocus on morning routine tasks before checking notifications.) ; Morning routine in home:bathroom while distracted by email planning.'}, {'sim_time': '2023-02-13 06:15', 'summary': 'Isabella Rodriguez is at home:office doing work about urgent emails ; while drifting (behavioral) toward emails ; (Isabella distracted by emails during morning routine; needs to refocus before checking notifications.) ; Working on urgent emails at home:office'}, {'sim_time': '2023-02-13 06:30', 'summary': 'Isabella Rodriguez is at home:office doing admin about urgent emails ; while drifting (behavioral) toward urgent emails ; (Isabella distracted by emails during morning routine, needs to refocus on initial tasks before work.) ; Admin tasks for urgent emails at home:office'}, {'sim_time': '2023-02-13 06:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; must complete initial tasks before checking notifications.) ; Working on project deadline while mind drifts to urgent emails'}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,off_track,low,slipping,high,urgent emails,low,,"['phone notifications', 'urgent email concerns']",Complete morning routine before checking emails to maintain focus.,reset_plan,Isabella distracted by emails during morning routine; needs to refocus on initial tasks before notifications.,Repeated email distractions indicate off-track behavior; reset plan to prioritize morning tasks first.,home:bathroom,morning_routine,2023-02-13 07:00,,Isabella feels energized and ready to start the day.,Focusing on morning tasks before checking emails to stay on track.,True,internal,urgent emails,,"(0.5,)",,,,,,15.0,morning_routine,Isabella feels energized and ready to start the day.,True,,,,,,,,,,urgent emails,,0.5,,,,,,,,internal,,,2023-02-13 07:00,continue,Performing morning routine in home:bathroom while mind drifts to urgent emails,2023-02-13 07:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-02-13 07:15,Isabella Rodriguez,2023-02-13 07:15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward emails ; (Isabella distracted by emails; needs to refocus on morning routine tasks before checking notifications.) ; Morning routine in home:bathroom while distracted by email planning.'}, {'sim_time': '2023-02-13 06:15', 'summary': 'Isabella Rodriguez is at home:office doing work about urgent emails ; while drifting (behavioral) toward emails ; (Isabella distracted by emails during morning routine; needs to refocus before checking notifications.) ; Working on urgent emails at home:office'}, {'sim_time': '2023-02-13 06:30', 'summary': 'Isabella Rodriguez is at home:office doing admin about urgent emails ; while drifting (behavioral) toward urgent emails ; (Isabella distracted by emails during morning routine, needs to refocus on initial tasks before work.) ; Admin tasks for urgent emails at home:office'}, {'sim_time': '2023-02-13 06:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; must complete initial tasks before checking notifications.) ; Working on project deadline while mind drifts to urgent emails'}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; needs to refocus on initial tasks before notifications.) ; Performing morning routine in home:bathroom while mind drifts to urgent emails'}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,off_track,low,fragile,high,urgent emails,med,,"['phone notifications', 'urgent email thoughts']",Refocus on morning routine before checking emails to maintain structure.,reset_plan,Isabella distracted by emails during morning routine; needs to complete tasks before notifications.,Repeated email distractions during routine; attention fragile. Reset plan to refocus on morning tasks before notifications.,home:bathroom,morning_routine,2023-02-13 07:15,,Isabella feels energized and ready to start the day.,Focus on morning tasks before checking emails to restore structure.,True,internal,urgent emails,,"(0.4,)",,,,,,15.0,morning_routine,Isabella feels energized and ready to start the day.,True,,0.4,,,,,,,,urgent emails,,,,,,,,,,internal,,,,,,2023-02-13 07:15,thinking about emails,working at home:office on project deadline while mind drifts to urgent emails,2023-02-13 07:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-02-13 07:30,Isabella Rodriguez,2023-02-13 07:30,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:15', 'summary': 'Isabella Rodriguez is at home:office doing work about urgent emails ; while drifting (behavioral) toward emails ; (Isabella distracted by emails during morning routine; needs to refocus before checking notifications.) ; Working on urgent emails at home:office'}, {'sim_time': '2023-02-13 06:30', 'summary': 'Isabella Rodriguez is at home:office doing admin about urgent emails ; while drifting (behavioral) toward urgent emails ; (Isabella distracted by emails during morning routine, needs to refocus on initial tasks before work.) ; Admin tasks for urgent emails at home:office'}, {'sim_time': '2023-02-13 06:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; must complete initial tasks before checking notifications.) ; Working on project deadline while mind drifts to urgent emails'}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; needs to refocus on initial tasks before notifications.) ; Performing morning routine in home:bathroom while mind drifts to urgent emails'}, {'sim_time': '2023-02-13 07:15', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; needs to complete tasks before notifications.) ; working at home:office on project deadline while mind drifts to urgent emails'}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,off_track,low,fragile,high,urgent emails,high,,['phone notifications'],Pause email checks; complete morning routine first to regain focus.,reset_plan,Isabella distracted by urgent emails during bathroom routine; needs to finish routine before checking notifications.,Repeated email fixation during routine shows off-track alignment; phone notifications as primary competing stimulus.,home:bathroom,morning_routine,2023-02-13 07:30,,Isabella feels energized and ready to start the day.,Focus on finishing bathroom routine before checking emails to regain focus.,True,internal,urgent emails,,"(0.5,)",,,,,,15.0,morning_routine,Isabella feels energized and ready to start the day.,True,,,,,,,,,,urgent emails,,0.5,,,,,,,,internal,,,,continue,,,,,2023-02-13 07:30,Working on project deadline at home office while mind drifts to urgent emails.,2023-02-13 07:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-02-13 07:45,Isabella Rodriguez,2023-02-13 07:45,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:30', 'summary': 'Isabella Rodriguez is at home:office doing admin about urgent emails ; while drifting (behavioral) toward urgent emails ; (Isabella distracted by emails during morning routine, needs to refocus on initial tasks before work.) ; Admin tasks for urgent emails at home:office'}, {'sim_time': '2023-02-13 06:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; must complete initial tasks before checking notifications.) ; Working on project deadline while mind drifts to urgent emails'}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; needs to refocus on initial tasks before notifications.) ; Performing morning routine in home:bathroom while mind drifts to urgent emails'}, {'sim_time': '2023-02-13 07:15', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; needs to complete tasks before notifications.) ; working at home:office on project deadline while mind drifts to urgent emails'}, {'sim_time': '2023-02-13 07:30', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by urgent emails during bathroom routine; needs to finish routine before checking notifications.) ; Working on project deadline at home office while mind drifts to urgent emails.'}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,off_track,low,fragile,high,urgent emails,low,,"['urgent emails', 'phone notifications']",Complete bathroom routine before checking emails to maintain task focus.,reset_plan,Isabella distracted by emails during morning routine; needs to refocus on initial tasks before notifications.,"Repeated email distractions indicate off-track behavior; urgent emails competing for attention, requiring reset to complete routine first.",home:bathroom,morning_routine,2023-02-13 07:45,,Isabella feels energized and ready to start the day.,Focus on bathroom routine to reset focus before email distractions.,True,internal,urgent emails,,"(0.4,)",,,,,,15.0,morning_routine,Isabella feels energized and ready to start the day.,True,,0.4,,,,,,,,urgent emails,,,,,,,,,,internal,,,,continue,,,,,,,2023-02-13 07:45,Working in home office on project tasks while mind drifts to urgent emails,2023-02-13 08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-02-13 08:00,Isabella Rodriguez,2023-02-13 08:00,home:bathroom,morning_routine,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 06:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; must complete initial tasks before checking notifications.) ; Working on project deadline while mind drifts to urgent emails'}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; needs to refocus on initial tasks before notifications.) ; Performing morning routine in home:bathroom while mind drifts to urgent emails'}, {'sim_time': '2023-02-13 07:15', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; needs to complete tasks before notifications.) ; working at home:office on project deadline while mind drifts to urgent emails'}, {'sim_time': '2023-02-13 07:30', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by urgent emails during bathroom routine; needs to finish routine before checking notifications.) ; Working on project deadline at home office while mind drifts to urgent emails.'}, {'sim_time': '2023-02-13 07:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward urgent emails ; (Isabella distracted by emails during morning routine; needs to refocus on initial tasks before notifications.) ; Working in home office on project tasks while mind drifts to urgent emails'}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,off_track,low,slipping,high,urgent emails,med,,"['phone vibration', 'background chatter', 'espresso machine']",Complete morning routine before checking emails; delay notifications until tasks done.,reset_plan,"Isabella distracted by emails during morning routine, unable to complete initial tasks before notifications.",Repeated email distractions show off-track plan; phone vibration and stress cause attention slippage. Reset to focus on routine first.,,work,2023-02-13 08:00,,Opening the cafe and greeting the first wave of customers.,Focus on completing morning routine before addressing emails; avoid distractions.,True,internal,urgent emails,,"(0.5,)",,,,,,15.0,,,True,,,,,,,,,work,urgent emails,,0.5,,,,,,,,internal,,,,,,,,,,,,,2023-02-13 08:00,Hobbs_Cafe:counter,mentally reviewing emails,Opening the cafe and greeting the first wave of customers.,Serving customers at Hobbs_Cafe main floor while mind drifts to urgent emails.,2023-02-13 08:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
