llm_model,temp,agent,datetime_start_o,location_o,action_o,state_summary_o,environment_description_o,datetime_start_r,rumination_theme_r,emerging_thought_pattern_r,executive_insight_r,state_summary_r,reasoning_r,meta_rule_r,datetime_start_p,location_p,action_p,topic_p,state_summary_p,datetime_start_d,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,potential_recovery_d,justification_d,datetime_start_a,location_a,action_a,topic_a,drift_type_a,drift_topic_a,state_summary_a
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 10:00:00,home:bathroom,morning_routine,Maria Lopez is at home:bathroom doing morning_routine.,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light",2023-02-13 10:00:00,,,,Maria is engaged in morning routine with minor digital distractions.,Routine activity with no signs of drift; phone notifications are present but not disruptive yet.,continue,2023-02-13 10:00:00,home:bathroom,morning_routine,Maria wakes up feeling energetic.,Continue morning routine with focus on personal care,2023-02-13 10:00:00,False,none,,continue,,,2023-02-13 10:00:00,home:bathroom,morning_routine,Maria wakes up feeling energetic.,none,,Continue morning routine with focus on personal care
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 10:15:00,home:bathroom,morning_routine,Maria Lopez is at home:bathroom doing morning_routine.,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light",2023-02-13 10:15:00,,,,Maria continues morning routine with minor digital distractions.,"Maria is following her morning routine as planned, showing no signs of fatigue or distraction beyond normal stimuli.",continue,2023-02-13 10:15:00,home:bathroom,morning_routine,Maria wakes up feeling energetic.,Continue morning routine with focus on personal care,2023-02-13 10:15:00,True,attentional_leak,upcoming Twitch stream ideas,checking phone notifications,Will refocus on routine after quick check,Maria's energetic nature and buzzing phone trigger thoughts about her streaming community.,2023-02-13 10:15:00,home:bathroom,morning_routine,Maria wakes up feeling energetic.,attentional_leak,upcoming Twitch stream ideas,Working on project planning in the office while checking phone notifications about Twitch stream ideas
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 10:30:00,home:bathroom,morning_routine,Maria Lopez is at home:bathroom doing morning_routine.,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light",2023-02-13 10:30:00,upcoming Twitch stream ideas,creative planning during routine tasks,Maria's creative energy is spilling into routine; channel productively,Maria maintains routine while mentally drafting stream content,"Minor drift toward creative work during routine, but energy remains focused and productive",continue,2023-02-13 10:30:00,home:bathroom,morning_routine,Maria wakes up feeling energetic.,Continuing morning routine while mentally drafting stream content,2023-02-13 10:30:00,True,attentional_leak,upcoming Twitch stream ideas,morning_routine with phone checking,Will refocus when moving to kitchen for breakfast,"Maria's creative energy flows into stream planning during routine, phone notifications pulling attention.",2023-02-13 10:30:00,home:bathroom,morning_routine,Maria wakes up feeling energetic.,attentional_leak,upcoming Twitch stream ideas,Completing morning routine in bedroom while thinking about Twitch stream ideas
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 10:45:00,home:bathroom,morning_routine,Maria Lopez is at home:bathroom doing morning_routine.,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light",2023-02-13 10:45:00,upcoming Twitch stream ideas,persistent creative ideation during routine tasks,Maria needs to complete morning routine before diving into creative work,Maria is partially focused on routine while mentally planning stream content,Routine engagement is consistent but attention is split with creative planning and digital distractions,continue,2023-02-13 10:45:00,home:bathroom,morning_routine,Maria wakes up feeling energetic.,Continue morning routine while mentally noting stream ideas,2023-02-13 10:45:00,True,attentional_leak,upcoming Twitch stream ideas,checking phone for stream inspiration,Will refocus when moving to next task at 11am,Maria's creative energy is pulling her toward stream planning despite routine tasks.,2023-02-13 10:45:00,home:bathroom,morning_routine,Maria wakes up feeling energetic.,attentional_leak,upcoming Twitch stream ideas,Working on admin tasks while checking phone for stream inspiration
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 11:00:00,home:bathroom,morning_routine,Maria Lopez is at home:bathroom doing morning_routine.,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books",2023-02-13 11:00:00,upcoming Twitch stream ideas,persistent mental drafting of content during routine tasks,Maria needs to compartmentalize stream planning for dedicated time,Maria maintains routine while mentally drafting stream content,"Routine tasks triggering creative planning, causing partial attention split but not complete disengagement",continue,2023-02-13 11:00:00,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,Continue morning routine while jotting down stream ideas,2023-02-13 11:00:00,True,attentional_leak,upcoming Twitch stream ideas,studying physics while mentally drafting stream content,May refocus when encountering difficult physics problems,"Maria's creative energy is still flowing from morning routine, making it hard to fully engage with physics studies.",2023-02-13 11:00:00,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,attentional_leak,upcoming Twitch stream ideas,Studying physics in the college study area while mentally drafting Twitch stream content
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 11:15:00,Oak_Hill_College:library,study,Maria Lopez is at Oak_Hill_College:library doing study.,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books",2023-02-13 11:15:00,upcoming Twitch stream ideas,persistent mental drafting of content during academic tasks,Maria needs to compartmentalize stream planning for dedicated time later,Maria is studying physics but mentally preoccupied with Twitch content creation,Persistent stream ideation during academic work indicates need for structured focus blocks,reset_plan,2023-02-13 11:15:00,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,Gentle review of physics concepts to maintain momentum while managing cognitive load,2023-02-13 11:15:00,True,attentional_leak,upcoming Twitch stream ideas,continue,May refocus after checking phone notifications,Maria's energetic mind keeps drifting to her creative outlet despite physics studies.,2023-02-13 11:15:00,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,attentional_leak,upcoming Twitch stream ideas,Studied physics in the college study area while thinking about Twitch stream ideas
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 11:30:00,Oak_Hill_College:library,study,Maria Lopez is at Oak_Hill_College:library doing study.,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books",2023-02-13 11:30:00,upcoming Twitch stream ideas,persistent mental drafting of stream content during study time,Maria needs to compartmentalize study time from content creation to prevent cognitive overload,Maria is physically studying but mentally preoccupied with Twitch content creation,Persistent drift toward Twitch planning during study indicates need for structured focus reset,reset_plan,2023-02-13 11:30:00,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,Gentle review to ease back into study focus,2023-02-13 11:30:00,True,attentional_leak,upcoming Twitch stream ideas,checking phone for stream notifications,May refocus after quick stream idea note,Maria's persistent stream thoughts override physics study despite reset attempt.,2023-02-13 11:30:00,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,attentional_leak,upcoming Twitch stream ideas,Studying physics in the college study area while checking phone for stream notifications
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 11:45:00,Oak_Hill_College:library,study,Maria Lopez is at Oak_Hill_College:library doing study.,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books",2023-02-13 11:45:00,upcoming Twitch stream ideas,persistent mental drafting of stream content during study time,Maria needs to compartmentalize study time from content creation to maintain focus,Maria is physically studying but mentally preoccupied with Twitch planning,Persistent drift toward stream ideas indicates need for structured focus reset,reset_plan,2023-02-13 11:45:00,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,Gentle refocus on academic work with reduced cognitive load,2023-02-13 11:45:00,True,attentional_leak,upcoming Twitch stream ideas,checking phone for stream notifications while attempting to study,May refocus after quick stream check,Maria's persistent stream planning and phone notifications pull focus from physics studies.,2023-02-13 11:45:00,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,attentional_leak,upcoming Twitch stream ideas,Studying physics in the college study area while checking phone for stream notifications
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 12:00:00,Oak_Hill_College:library,study,Maria Lopez is at Oak_Hill_College:library doing study.,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts",2023-02-13 12:00:00,upcoming Twitch stream ideas,persistent mental switching between study and content creation,Maria needs to address stream planning to refocus on physics,Maria is physically studying but mentally preoccupied with Twitch planning,Persistent drift toward stream ideas indicates need for structured break to address distraction,reset_plan,2023-02-13 12:00:00,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,Gentle review of physics concepts to maintain momentum while managing mental fatigue,2023-02-13 12:00:00,True,attentional_leak,upcoming Twitch stream ideas,checking phone notifications while eating,May refocus after checking stream alerts,Maria's persistent stream thoughts and phone alerts make it hard to fully disengage from content planning during lunch.,2023-02-13 12:00:00,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,attentional_leak,upcoming Twitch stream ideas,Ate lunch at Hobbs Cafe while checking phone notifications about stream ideas
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 12:15:00,Hobbs_Cafe:main_floor,lunch,Maria Lopez is at Hobbs_Cafe:main_floor doing lunch.,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts",2023-02-13 12:15:00,upcoming Twitch stream ideas,persistent mental preoccupation with content creation during academic activities,Maria needs to compartmentalize study vs streaming thoughts to maintain focus,Maria is physically at lunch but mentally fixated on Twitch planning,Persistent drift toward stream ideas during study and lunch indicates need for attention reset,reset_plan,2023-02-13 12:15:00,Hobbs_Cafe:main_floor,lunch,light lunch with stream planning notes,Continue lunch while jotting stream ideas to clear mental space,2023-02-13 12:15:00,True,behavioral,upcoming Twitch stream ideas,taking notes on phone about stream content,May refocus after capturing key ideas,Maria's persistent stream thoughts override lunch focus despite reset attempt,2023-02-13 12:15:00,lunch_spot,taking notes on phone about stream content,upcoming Twitch stream ideas,behavioral,upcoming Twitch stream ideas,Jotted down Twitch stream ideas on phone during lunch break
