llm_model,temp,agent,datetime_start_o,location_o,action_o,state_summary_o,environment_description_o,datetime_start_r,rumination_theme_r,emerging_thought_pattern_r,executive_insight_r,state_summary_r,reasoning_r,meta_rule_r,datetime_start_p,location_p,action_p,topic_p,state_summary_p,datetime_start_d,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,potential_recovery_d,justification_d,datetime_start_a,location_a,action_a,topic_a,drift_type_a,drift_topic_a,state_summary_a
qwen3-next:80b-cloud,0.5,Isabella Rodriguez,2023-02-13 06:00:00,home:bathroom,morning_routine,Isabella Rodriguez is at home:bathroom doing morning_routine.,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",2023-02-13 06:00:00,work emails,work-related thoughts,,"Isabella Rodriguez in bathroom morning routine, slightly distracted by email notification.",Phone notification is a minor distraction but not yet causing significant drift.,continue,2023-02-13 06:00:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,Continuing bathroom routine; check email notification then return to task.,2023-02-13 06:00:00,True,behavioral,Valentine's party logistics,reading emails,resumes routine after brief distraction,Isabella's mind drifts to Valentine's party details while checking emails.,2023-02-13 06:00:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,behavioral,Valentine's party logistics,Reading at home:office while handling Valentine's party logistics.
qwen3-next:80b-cloud,0.5,Isabella Rodriguez,2023-02-13 06:15:00,home:bathroom,morning_routine,Isabella Rodriguez is at home:bathroom doing morning_routine.,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",2023-02-13 06:15:00,Valentine's party logistics,Valentine's party planning and email distractions,Pause distractions; complete morning routine before addressing party details.,Isabella Rodriguez distracted by emails and Valentine's party logistics during morning routine; needs refocus.,Distractions from emails and party logistics cause fragile attention; reset to core routine tasks.,reset_plan,2023-02-13 06:15:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,"Focus on morning hygiene in bathroom, avoiding email distractions to reset focus for the day.",2023-02-13 06:15:00,True,internal,Valentine's party logistics,thinking about Valentine's party logistics,briefly refocuses on showering before checking emails.,Isabella's mind drifts to Valentine's party details despite reset plan; fragile attention keeps her distracted.,2023-02-13 06:15:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,internal,Valentine's party logistics,Performing morning routine in bathroom while mind drifts to Valentine's party logistics.
qwen3-next:80b-cloud,0.5,Isabella Rodriguez,2023-02-13 06:30:00,home:bathroom,morning_routine,Isabella Rodriguez is at home:bathroom doing morning_routine.,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",2023-02-13 06:30:00,Valentine's party logistics,recurring focus on Valentine's party logistics,Refocus on morning routine; delay party planning until after breakfast.,Isabella's morning routine disrupted by Valentine's party thoughts and emails; needs refocus.,Recurring distraction on party logistics during routine; reset to current task.,reset_plan,2023-02-13 06:30:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,"Refocusing on morning routine: preparing breakfast calmly, delaying Valentine's party thoughts until after.",2023-02-13 06:30:00,True,internal,Valentine's party logistics,mentally reviewing guest list,Delaying party planning until after breakfast.,Still distracted by Valentine's party details but resetting focus per executive insight.,2023-02-13 06:30:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,internal,Valentine's party logistics,Eating breakfast at home:kitchen while mind drifts to Valentine's party logistics
qwen3-next:80b-cloud,0.5,Isabella Rodriguez,2023-02-13 06:45:00,home:bathroom,morning_routine,Isabella Rodriguez is at home:bathroom doing morning_routine.,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",2023-02-13 06:45:00,Valentine's party logistics,Valentine's party logistics,Pause distractions; complete routine before addressing party logistics.,Isabella distracted by Valentine's party and emails during morning routine; needs reset to refocus.,Repeated drift to party logistics and emails shows off-track behavior; attention fragile due to competing stimuli. Reset plan to refocus.,reset_plan,2023-02-13 06:45:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,Complete simple morning hygiene steps without distractions from party planning or emails.,2023-02-13 06:45:00,True,internal,Valentine's party logistics,mentally reviewing guest list,Brief pause to reset focus before continuing routine.,Isabella's mind drifts to party planning despite reset attempt; needs refocus on hygiene tasks.,2023-02-13 06:45:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,internal,Valentine's party logistics,Morning routine in home:bathroom while mind drifts to Valentine's party logistics
qwen3-next:80b-cloud,0.5,Isabella Rodriguez,2023-02-13 07:00:00,home:bathroom,morning_routine,Isabella Rodriguez is at home:bathroom doing morning_routine.,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",2023-02-13 07:00:00,Valentine's party logistics,recurring focus on Valentine's party details,Pause to reset focus; complete morning routine before addressing party plans.,Isabella's morning routine disrupted by recurring Valentine's party thoughts; needs immediate refocus.,Repeated distraction from party logistics and emails indicates fragile attention requiring reset.,reset_plan,2023-02-13 07:00:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,Resetting focus with basic morning routine before addressing Valentine's party logistics.,2023-02-13 07:00:00,True,internal,Valentine's party logistics,continue,Briefly refocuses on brushing teeth before returning to party thoughts.,Isabella's mind drifts to Valentine's party details despite reset effort; phone notification distracts but she refocuses quickly.,2023-02-13 07:00:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,internal,Valentine's party logistics,Performing morning routine in home:bathroom while mind drifts to Valentine's party logistics.
qwen3-next:80b-cloud,0.5,Isabella Rodriguez,2023-02-13 07:15:00,home:bathroom,morning_routine,Isabella Rodriguez is at home:bathroom doing morning_routine.,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",2023-02-13 07:15:00,Valentine's party logistics,,Reset to bathroom routine; ignore emails until after breakfast. Focus on present task.,Isabella's morning routine disrupted by recurring Valentine's party thoughts and email distractions; needs immediate refocus to current task.,Repeated drift to Valentine's party logistics indicates rumination; emails and internal thoughts compete for attention. Plan alignment off-track.,reset_plan,2023-02-13 07:15:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,Refocusing on bathroom routine; ignore emails and Valentine's thoughts until after breakfast. Simple hygiene tasks only.,2023-02-13 07:15:00,True,internal,Valentine's party logistics,morning_routine,Brief refocus on hygiene tasks before next distraction,Isabella tries to reset but Valentine's thoughts intrude; she continues routine while distracted by party details.,2023-02-13 07:15:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,internal,Valentine's party logistics,Performing morning routine in home:bedroom while mind drifts to Valentine's party logistics
qwen3-next:80b-cloud,0.5,Isabella Rodriguez,2023-02-13 07:30:00,home:bathroom,morning_routine,Isabella Rodriguez is at home:bathroom doing morning_routine.,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",2023-02-13 07:30:00,Valentine's party logistics,recurring Valentine's party planning,Pause distractions; complete morning routine before party planning.,Isabella's morning routine disrupted by Valentine's party thoughts and emails; needs refocus to current task.,Repeated drift to party logistics and emails during routine; attention fragile and off-track.,reset_plan,2023-02-13 07:30:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,Focus on simple morning routine steps to regain focus before party planning.,2023-02-13 07:30:00,True,internal,Valentine's party logistics,continuing morning routine while distracted by party details,Pause to breathe before next task.,Isabella's mind circles party details despite reset attempt; needs to finish routine first.,2023-02-13 07:30:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,internal,Valentine's party logistics,Morning routine in home:bedroom while mind drifts to Valentine's party logistics
qwen3-next:80b-cloud,0.5,Isabella Rodriguez,2023-02-13 07:45:00,home:bathroom,morning_routine,Isabella Rodriguez is at home:bathroom doing morning_routine.,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",2023-02-13 07:45:00,Valentine's party logistics,Valentine's party logistics,"Pause emails, focus on current routine before party planning.",Isabella's morning routine disrupted by Valentine's party thoughts and emails; needs immediate refocus to current task.,"Repeated drift to Valentine's party and emails during routine; attention unstable, plan misaligned. Requires reset to regain focus.",reset_plan,2023-02-13 07:45:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,Focus on basic morning tasks without distractions to regain focus before party planning.,2023-02-13 07:45:00,True,internal,Valentine's party logistics,continue,Attempting to refocus after email distraction,Isabella's mind circles party logistics despite reset attempt; emails pull focus but she's trying to refocus.,2023-02-13 07:45:00,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,internal,Valentine's party logistics,Working in home office on project while mind drifts to Valentine's party logistics
qwen3-next:80b-cloud,0.5,Isabella Rodriguez,2023-02-13 08:00:00,home:bathroom,morning_routine,Isabella Rodriguez is at home:bathroom doing morning_routine.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 08:00:00,Valentine's party logistics,recurring Valentine's party planning fixation,"Pause routine, address urgent emails, then refocus on morning tasks.",Isabella's morning routine disrupted by Valentine's party thoughts and emails; needs immediate refocus to current task.,"Repeated drifts to Valentine's party logistics despite scheduled routine, indicating high rumination and attention instability requiring reset.",reset_plan,2023-02-13 08:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Pausing routine to handle urgent emails before refocusing on morning tasks.,2023-02-13 08:00:00,True,internal,Valentine's party logistics,checking emails while distracted by party details,Briefly checks email before returning to party planning.,Isabella's mind fixated on Valentine's party details despite email task; reset plan not fully followed.,2023-02-13 08:00:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,Valentine's party logistics,Administering emails at home:office while mind drifts to Valentine's party logistics
qwen3-next:80b-cloud,0.5,Isabella Rodriguez,2023-02-13 08:15:00,Hobbs_Cafe:counter,work,Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter",2023-02-13 08:15:00,Valentine's party logistics,recurring Valentine's party logistics thoughts,Pause Valentine's planning; focus on cafe tasks now to regain control.,Isabella's work at cafe disrupted by persistent Valentine's party thoughts; needs immediate refocus on current tasks.,Repeated rumination on Valentine's logistics overrides work tasks; external phone vibrations exacerbate distraction. Immediate reset needed to realign.,reset_plan,2023-02-13 08:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,Focus on simple admin tasks to regain control and minimize Valentine's party distractions.,2023-02-13 08:15:00,True,internal,Valentine's party logistics,checking phone for party ideas,briefly refocuses after phone notification,Isabella's mind drifts to party logistics despite reset attempt; phone vibrations trigger distraction.,2023-02-13 08:15:00,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,internal,Valentine's party logistics,Working on project tasks while mind drifts to Valentine's party logistics
