llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,state_summary_a,drift_topic_a,next_datetime_a
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 10:00:00,15,home:bathroom,morning_routine,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light",[],Maria Lopez is at home:bathroom doing morning_routine.,Maria wakes up feeling energetic.,aligned,low,stable,none,,none,energetic start,['social media alerts'],,continue,Maria Lopez is energized and following her morning routine perfectly as her day begins.,Maria is fully aligned with her plan. Her energetic trait and the morning start provide high focus and low fatigue.,2023-02-13 10:00:00,home:bathroom,morning_routine,2023-02-13 10:00:00,15,Maria wakes up feeling energetic.,"Maria begins her morning routine, feeling energetic and checking her phone while getting ready.",2023-02-13 10:00:00,15,home:bathroom,morning_routine,Maria wakes up feeling energetic.,False,none,0.0,"Maria begins her morning routine, feeling energetic and checking her phone while getting ready.",,2023-02-13 10:15
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 10:15:00,15,home:bathroom,morning_routine,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria Lopez is energized and following her morning routine perfectly as her day begins.) ; Maria begins her morning routine, feeling energetic and checking her phone while getting ready.'}]",Maria Lopez is at home:bathroom doing morning_routine.,,aligned,low,stable,none,,none,social media engagement,"['social media alerts', 'phone notifications']",,continue,Maria is energized and efficiently moving through her morning routine while staying connected via her phone.,"Maria is fully aligned with her schedule, showing high energy and stable focus as she starts her day.",2023-02-13 10:15:00,home:bathroom,morning_routine,2023-02-13 10:15:00,15,Maria wakes up feeling energetic.,"Maria continues her morning routine in the bathroom, feeling energetic and checking social media updates.",2023-02-13 10:15:00,15,home:bathroom,morning_routine,Maria wakes up feeling energetic.,False,none,0.0,"Maria continues her morning routine in the bathroom, feeling energetic and checking social media updates.",,2023-02-13 10:30
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 10:30:00,15,home:bathroom,morning_routine,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria Lopez is energized and following her morning routine perfectly as her day begins.) ; Maria begins her morning routine, feeling energetic and checking her phone while getting ready.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is energized and efficiently moving through her morning routine while staying connected via her phone.) ; Maria continues her morning routine in the bathroom, feeling energetic and checking social media updates.'}]",Maria Lopez is at home:bathroom doing morning_routine.,,aligned,low,stable,none,,none,social media engagement,"['social media alerts', 'phone notifications']",,continue,Maria is efficiently completing her morning routine while staying energized by social media updates.,"Maria is fully aligned with her morning routine and her energetic persona, though social media provides a minor distraction.",2023-02-13 10:30:00,home:bathroom,morning_routine,2023-02-13 10:30:00,15,Maria wakes up feeling energetic.,"Maria continues her morning routine, staying energized and focused on getting ready for her upcoming study session.",2023-02-13 10:30:00,15,home:bathroom,morning_routine,Maria wakes up feeling energetic.,False,none,0.0,"Maria continues her morning routine, staying energized and focused on getting ready for her upcoming study session.",,2023-02-13 10:45
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 10:45:00,15,home:bathroom,morning_routine,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria Lopez is energized and following her morning routine perfectly as her day begins.) ; Maria begins her morning routine, feeling energetic and checking her phone while getting ready.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is energized and efficiently moving through her morning routine while staying connected via her phone.) ; Maria continues her morning routine in the bathroom, feeling energetic and checking social media updates.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is efficiently completing her morning routine while staying energized by social media updates.) ; Maria continues her morning routine, staying energized and focused on getting ready for her upcoming study session.'}]",Maria Lopez is at home:bathroom doing morning_routine.,,aligned,low,stable,none,,low,social media engagement during tasks,"['social media alerts', 'phone notifications']",,continue,"Maria is finishing her morning routine with high energy, staying connected via social media before heading to the library.",Maria is perfectly on schedule and maintaining high energy levels. Social media is a minor stimulus but hasn't derailed her focus.,2023-02-13 10:45:00,home:bathroom,morning_routine,2023-02-13 10:45:00,15,Maria wakes up feeling energetic.,"Maria is finishing her morning routine, feeling energetic and preparing to head to the library for her physics study session.",2023-02-13 10:45:00,15,home:bathroom,morning_routine,Maria wakes up feeling energetic.,False,none,0.0,"Maria is finishing her morning routine, feeling energetic and preparing to head to the library for her physics study session.",,2023-02-13 11:00
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 11:00:00,15,home:bathroom,morning_routine,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria Lopez is energized and following her morning routine perfectly as her day begins.) ; Maria begins her morning routine, feeling energetic and checking her phone while getting ready.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is energized and efficiently moving through her morning routine while staying connected via her phone.) ; Maria continues her morning routine in the bathroom, feeling energetic and checking social media updates.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is efficiently completing her morning routine while staying energized by social media updates.) ; Maria continues her morning routine, staying energized and focused on getting ready for her upcoming study session.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is finishing her morning routine with high energy, staying connected via social media before heading to the library.) ; Maria is finishing her morning routine, feeling energetic and preparing to head to the library for her physics study session.'}]",Maria Lopez is at home:bathroom doing morning_routine.,,off_track,low,slipping,low,social media updates,none,digital distraction lingering,"['phone notifications', 'social media updates']",Maria is lingering in the bathroom past her scheduled departure; she must stop scrolling and head to the library.,reset_plan,"Maria is behind schedule, still at home in the bathroom instead of the library due to phone distractions.","Maria failed to transition to the library at 11:00, remaining in her morning routine despite her energetic state.",2023-02-13 11:00:00,Oak_Hill_College:library,study,2023-02-13 11:00:00,15,Studying physics and participating in online discussions.,"Maria transitions to the library to start her study session, beginning with light organization of her physics notes to ease into her work.",2023-02-13 11:00:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,False,none,0.0,"Maria transitions to the library to start her study session, beginning with light organization of her physics notes to ease into her work.",,2023-02-13 11:15
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 11:15:00,15,Oak_Hill_College:library,study,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria Lopez is energized and following her morning routine perfectly as her day begins.) ; Maria begins her morning routine, feeling energetic and checking her phone while getting ready.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is energized and efficiently moving through her morning routine while staying connected via her phone.) ; Maria continues her morning routine in the bathroom, feeling energetic and checking social media updates.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is efficiently completing her morning routine while staying energized by social media updates.) ; Maria continues her morning routine, staying energized and focused on getting ready for her upcoming study session.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is finishing her morning routine with high energy, staying connected via social media before heading to the library.) ; Maria is finishing her morning routine, feeling energetic and preparing to head to the library for her physics study session.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is behind schedule, still at home in the bathroom instead of the library due to phone distractions.) ; Maria transitions to the library to start her study session, beginning with light organization of her physics notes to ease into her work.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,aligned,low,stable,none,,low,Transitioning from social/morning mode to academic focus.,"['phone pings', 'email notifications', 'online discussions']",,continue,Maria has successfully transitioned to the library and is beginning her physics study session with high energy.,"Maria is following her schedule after a delayed start. Her high energy supports focus, though digital notifications remain a potential distraction.",2023-02-13 11:15:00,Oak_Hill_College:library,study,2023-02-13 11:15:00,15,Studying physics and participating in online discussions.,"Maria continues her physics study session, focusing on reviewing lecture notes and engaging in relevant online academic forums.",2023-02-13 11:15:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,False,none,0.0,"Maria continues her physics study session, focusing on reviewing lecture notes and engaging in relevant online academic forums.",,2023-02-13 11:30
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 11:30:00,15,Oak_Hill_College:library,study,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is energized and efficiently moving through her morning routine while staying connected via her phone.) ; Maria continues her morning routine in the bathroom, feeling energetic and checking social media updates.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is efficiently completing her morning routine while staying energized by social media updates.) ; Maria continues her morning routine, staying energized and focused on getting ready for her upcoming study session.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is finishing her morning routine with high energy, staying connected via social media before heading to the library.) ; Maria is finishing her morning routine, feeling energetic and preparing to head to the library for her physics study session.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is behind schedule, still at home in the bathroom instead of the library due to phone distractions.) ; Maria transitions to the library to start her study session, beginning with light organization of her physics notes to ease into her work.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria has successfully transitioned to the library and is beginning her physics study session with high energy.) ; Maria continues her physics study session, focusing on reviewing lecture notes and engaging in relevant online academic forums.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,aligned,low,stable,none,,none,integrating social/online interaction with academic tasks,"['phone pings', 'email notifications', 'library noise']",,continue,"Maria is focused on her physics notes and academic forums at the library, maintaining high energy after a slow start.","Maria has successfully overcome her morning phone distractions and is now deeply engaged in her physics study, aligning well with her inquisitive nature.",2023-02-13 11:30:00,Oak_Hill_College:library,study,2023-02-13 11:30:00,15,Studying physics and participating in online discussions.,"Maria remains at the library, focusing on solving physics problems and engaging with her online academic community.",2023-02-13 11:30:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,False,none,0.0,"Maria remains at the library, focusing on solving physics problems and engaging with her online academic community.",,2023-02-13 11:45
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 11:45:00,15,Oak_Hill_College:library,study,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is efficiently completing her morning routine while staying energized by social media updates.) ; Maria continues her morning routine, staying energized and focused on getting ready for her upcoming study session.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is finishing her morning routine with high energy, staying connected via social media before heading to the library.) ; Maria is finishing her morning routine, feeling energetic and preparing to head to the library for her physics study session.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is behind schedule, still at home in the bathroom instead of the library due to phone distractions.) ; Maria transitions to the library to start her study session, beginning with light organization of her physics notes to ease into her work.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria has successfully transitioned to the library and is beginning her physics study session with high energy.) ; Maria continues her physics study session, focusing on reviewing lecture notes and engaging in relevant online academic forums.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is focused on her physics notes and academic forums at the library, maintaining high energy after a slow start.) ; Maria remains at the library, focusing on solving physics problems and engaging with her online academic community.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,aligned,low,stable,none,,low,integrating social connectivity with academic productivity,"['phone pings', 'online academic forums', 'whispered conversations']",,continue,"Maria is successfully balancing physics problems with academic forum engagement, maintaining high energy and focus at the library.","Maria has recovered from her late start and is now fully immersed in her study session, showing strong alignment with her schedule.",2023-02-13 11:45:00,Oak_Hill_College:library,study,2023-02-13 11:45:00,15,Studying physics and participating in online discussions.,"Maria is wrapping up her physics study session at the library, maintaining focus on her notes and academic forums.",2023-02-13 11:45:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,False,none,0.0,"Maria is wrapping up her physics study session at the library, maintaining focus on her notes and academic forums.",,2023-02-13 12:00
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 12:00:00,15,Oak_Hill_College:library,study,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts","[{'sim_time': '2023-02-13 10:45', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is finishing her morning routine with high energy, staying connected via social media before heading to the library.) ; Maria is finishing her morning routine, feeling energetic and preparing to head to the library for her physics study session.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is behind schedule, still at home in the bathroom instead of the library due to phone distractions.) ; Maria transitions to the library to start her study session, beginning with light organization of her physics notes to ease into her work.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria has successfully transitioned to the library and is beginning her physics study session with high energy.) ; Maria continues her physics study session, focusing on reviewing lecture notes and engaging in relevant online academic forums.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is focused on her physics notes and academic forums at the library, maintaining high energy after a slow start.) ; Maria remains at the library, focusing on solving physics problems and engaging with her online academic community.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is successfully balancing physics problems with academic forum engagement, maintaining high energy and focus at the library.) ; Maria is wrapping up her physics study session at the library, maintaining focus on her notes and academic forums.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,off_track,low,slipping,low,physics and academic forums,low,Academic lingering despite scheduled transitions and external social stimuli.,"['stream alerts', 'aroma of coffee', 'background chatter']",Maria is overstaying her study session; she needs to break focus and move to Hobbs Cafe for lunch.,reset_plan,"Maria is still at the library studying physics, missing her scheduled lunch transition to Hobbs Cafe despite sensory cues.","Maria failed to transition to her 12:00 lunch slot, remaining in 'study' mode at the library instead of moving to the cafe.",2023-02-13 12:00:00,Hobbs_Cafe:main_floor,lunch,2023-02-13 12:00:00,15,Lunch at her favorite cafe while catching up on messages.,"Maria transitions from the library to Hobbs Cafe for her scheduled lunch, beginning to check her stream alerts and messages.",2023-02-13 12:00:00,15,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,False,none,0.0,"Maria transitions from the library to Hobbs Cafe for her scheduled lunch, beginning to check her stream alerts and messages.",,2023-02-13 12:15
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 12:15:00,15,Hobbs_Cafe:main_floor,lunch,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts","[{'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is behind schedule, still at home in the bathroom instead of the library due to phone distractions.) ; Maria transitions to the library to start her study session, beginning with light organization of her physics notes to ease into her work.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria has successfully transitioned to the library and is beginning her physics study session with high energy.) ; Maria continues her physics study session, focusing on reviewing lecture notes and engaging in relevant online academic forums.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is focused on her physics notes and academic forums at the library, maintaining high energy after a slow start.) ; Maria remains at the library, focusing on solving physics problems and engaging with her online academic community.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is successfully balancing physics problems with academic forum engagement, maintaining high energy and focus at the library.) ; Maria is wrapping up her physics study session at the library, maintaining focus on her notes and academic forums.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; (Maria is still at the library studying physics, missing her scheduled lunch transition to Hobbs Cafe despite sensory cues.) ; Maria transitions from the library to Hobbs Cafe for her scheduled lunch, beginning to check her stream alerts and messages.'}]",Maria Lopez is at Hobbs_Cafe:main_floor doing lunch.,,aligned,low,stable,none,,low,digital social engagement,"['stream alerts', 'phone vibrations', 'cafe background noise']",,continue,"Maria is at Hobbs Cafe, successfully transitioning to lunch while managing her stream alerts and messages.","Maria recovered from her late transition and is now aligned with her schedule, though digital alerts remain a constant pull.",2023-02-13 12:15:00,Hobbs_Cafe:main_floor,lunch,2023-02-13 12:15:00,15,Lunch at her favorite cafe while catching up on messages.,"Maria continues her lunch at Hobbs Cafe, balancing her meal with responding to stream alerts and social messages.",2023-02-13 12:15:00,15,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,False,none,0.0,"Maria continues her lunch at Hobbs Cafe, balancing her meal with responding to stream alerts and social messages.",,2023-02-13 12:30
