llm_model,temp,agent,datetime_start_o,location_o,action_o,state_summary_o,environment_description_o,datetime_start_r,rumination_theme_r,emerging_thought_pattern_r,executive_insight_r,state_summary_r,reasoning_r,meta_rule_r,datetime_start_p,location_p,action_p,topic_p,state_summary_p,datetime_start_d,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,potential_recovery_d,justification_d,datetime_start_a,location_a,action_a,topic_a,drift_type_a,drift_topic_a,state_summary_a
gpt-oss:20b-cloud,1.0,Sam Moore,2023-02-13 05:00:00,home:bathroom,morning_routine,Sam Moore is at home:bathroom doing morning_routine.,"splashing water, scent of old-fashioned shaving cream, buzzing phone on the counter, dim morning light",2023-02-13 05:00:00,,,,"Sam aware of bathroom environment, morning routine, phone buzz, sensory cues. No obvious drift detected.",Observation only; no action outcome; no drift signals found,continue,2023-02-13 05:00:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,"Sam washes face, brushes teeth, and shaves before heading for the day.",2023-02-13 05:00:00,False,none,,continue,,,2023-02-13 05:00:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,none,,"Sam washes face, brushes teeth, and shaves before heading for the day."
gpt-oss:20b-cloud,1.0,Sam Moore,2023-02-13 05:15:00,home:bathroom,morning_routine,Sam Moore is at home:bathroom doing morning_routine.,"splashing water, scent of old-fashioned shaving cream, buzzing phone on the counter, dim morning light",2023-02-13 05:15:00,,,,"Sam follows disciplined morning routine, minimal drift.",Routine observation shows no concerning drift or emotional leakage.,continue,2023-02-13 05:15:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,"Proceed with next 15 minutes of morning routine, maintaining focus and discipline.",2023-02-13 05:15:00,False,none,,continue,,,2023-02-13 05:15:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,none,,"Proceed with next 15 minutes of morning routine, maintaining focus and discipline."
gpt-oss:20b-cloud,1.0,Sam Moore,2023-02-13 05:30:00,home:bathroom,morning_routine,Sam Moore is at home:bathroom doing morning_routine.,"splashing water, scent of old-fashioned shaving cream, buzzing phone on the counter, dim morning light",2023-02-13 05:30:00,,maintaining routine focus,,"Sam follows disciplined morning routine, no drift seen.","Observation confirms routine discipline, low distraction, and stable attention. No emotional leakage or rumination detected; plan continues unchanged.",continue,2023-02-13 05:30:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,Proceed with the standard morning tasks as scheduled.,2023-02-13 05:30:00,False,none,,continue,,,2023-02-13 05:30:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,none,,Proceed with the standard morning tasks as scheduled.
gpt-oss:20b-cloud,1.0,Sam Moore,2023-02-13 05:45:00,home:bathroom,morning_routine,Sam Moore is at home:bathroom doing morning_routine.,"splashing water, scent of old-fashioned shaving cream, buzzing phone on the counter, dim morning light",2023-02-13 05:45:00,,,,Sam maintains disciplined morning routine with stable focus.,"Sam follows routine without drift, attention remains stable.",continue,2023-02-13 05:45:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,"Wake up, stretch, and brew coffee to start the day.",2023-02-13 05:45:00,False,none,,continue,,,2023-02-13 05:45:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,none,,"Wake up, stretch, and brew coffee to start the day."
gpt-oss:20b-cloud,1.0,Sam Moore,2023-02-13 06:00:00,home:bathroom,morning_routine,Sam Moore is at home:bathroom doing morning_routine.,"splashing water, scent of old-fashioned shaving cream, buzzing phone on the counter, dim morning light",2023-02-13 06:00:00,,,,Sam maintains disciplined morning routine with unchanged focus.,"Observation shows consistent routine, no drift or emotional distraction.",continue,2023-02-13 06:00:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,Sam begins 15‑minute morning routine in bedroom. No change to plan.,2023-02-13 06:00:00,False,none,,continue,,,2023-02-13 06:00:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,none,,Sam begins 15‑minute morning routine in bedroom. No change to plan.
gpt-oss:20b-cloud,1.0,Sam Moore,2023-02-13 06:15:00,home:bathroom,morning_routine,Sam Moore is at home:bathroom doing morning_routine.,"splashing water, scent of old-fashioned shaving cream, buzzing phone on the counter, dim morning light",2023-02-13 06:15:00,,,,Sam maintains disciplined morning routine in bathroom.,No drift signs; routine and environment stable.,continue,2023-02-13 06:15:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,Sam maintains disciplined morning routine in bathroom.,2023-02-13 06:15:00,False,none,,continue,,,2023-02-13 06:15:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,none,,Sam maintains disciplined morning routine in bathroom.
gpt-oss:20b-cloud,1.0,Sam Moore,2023-02-13 06:30:00,home:bathroom,morning_routine,Sam Moore is at home:bathroom doing morning_routine.,"splashing water, scent of old-fashioned shaving cream, buzzing phone on the counter, dim morning light",2023-02-13 06:30:00,,,,"Sam maintains disciplined morning routine at home bathroom, focusing on tasks, minimal emotional leakage.",Observation shows consistent routine; no drift; low fatigue; stable attention; no rumination; phone buzz minor distraction but not disrupting focus.,continue,2023-02-13 06:30:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,"Proceed with bathroom routine, sustaining momentum and focus.",2023-02-13 06:30:00,False,none,,continue,,,2023-02-13 06:30:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,none,,"Proceed with bathroom routine, sustaining momentum and focus."
gpt-oss:20b-cloud,1.0,Sam Moore,2023-02-13 06:45:00,home:bathroom,morning_routine,Sam Moore is at home:bathroom doing morning_routine.,"splashing water, scent of old-fashioned shaving cream, buzzing phone on the counter, dim morning light",2023-02-13 06:45:00,,,,"Sam remains disciplined during morning routine, keeping focus on tasks.","Observation shows steady routine, no fatigue or emotional noise, plan on target.",continue,2023-02-13 06:45:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,"Wake, hydrate, stretch, prep coffee.",2023-02-13 06:45:00,False,none,,continue,,,2023-02-13 06:45:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,none,,"Wake, hydrate, stretch, prep coffee."
gpt-oss:20b-cloud,1.0,Sam Moore,2023-02-13 07:00:00,home:bathroom,morning_routine,Sam Moore is at home:bathroom doing morning_routine.,"splashing water, scent of old-fashioned shaving cream, buzzing phone on the counter, dim morning light",2023-02-13 07:00:00,,,,"Morning routine proceeding smoothly, focus maintained.","Observation shows steady routine, no drift.",continue,2023-02-13 07:00:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,"Continue morning routine, focus maintained.",2023-02-13 07:00:00,False,none,,continue,,,2023-02-13 07:00:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,none,,"Continue morning routine, focus maintained."
gpt-oss:20b-cloud,1.0,Sam Moore,2023-02-13 07:15:00,home:bathroom,morning_routine,Sam Moore is at home:bathroom doing morning_routine.,"splashing water, scent of old-fashioned shaving cream, buzzing phone on the counter, dim morning light",2023-02-13 07:15:00,,,,Sam remains focused on a disciplined morning routine in the bathroom.,"No deviation, low fatigue, stable attention, minimal emotional leakage.",continue,2023-02-13 07:15:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,"Continue shower, brush teeth, and gather toiletries to start the day with focus and organization.",2023-02-13 07:15:00,False,none,,continue,,,2023-02-13 07:15:00,home:bathroom,morning_routine,Sam maintains a disciplined morning routine.,none,,"Continue shower, brush teeth, and gather toiletries to start the day with focus and organization."
