llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,drift_topic_a,state_summary_a,next_datetime_a
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 10:00:00,15,home:bathroom,morning_routine,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light",[],Maria Lopez is at home:bathroom doing morning_routine.,Maria wakes up feeling energetic.,aligned,low,stable,none,,none,anticipatory energy,['phone buzzing with social media alerts'],,continue,"Maria is following her morning routine energetically, though social media alerts are present.",Maria is perfectly aligned with her schedule. Her high energy and the routine nature of the task ensure stability.,2023-02-13 10:00:00,home:bathroom,morning_routine,2023-02-13 10:00:00,15,Maria wakes up feeling energetic.,"Maria begins her morning routine, feeling energetic while managing social media alerts.",True,attentional_leak,Reviewing stream comments and social media engagement,scrolling through social media notifications,0.4,A splash of cold water or a glance at the time might refocus her.,Maria's excitement for her Twitch community and the constant pings pull her focus away from her physical morning routine.,2023-02-13 10:00:00,15,2023-02-13 10:00:00,15,home:bathroom,morning_routine,Maria wakes up feeling energetic.,True,attentional_leak,0.4,Reviewing stream comments and social media engagement,Maria is at home:bathroom doing morning_routine while her mind drifts to reviewing stream comments and social media engagement.,2023-02-13 10:15
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 10:15:00,15,home:bathroom,morning_routine,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (attentional_leak) toward Reviewing stream comments and social media engagement ; (Maria is following her morning routine energetically, though social media alerts are present.) ; Maria is at home:bathroom doing morning_routine while her mind drifts to reviewing stream comments and social media engagement.'}]",Maria Lopez is at home:bathroom doing morning_routine.,,partial,low,slipping,low,stream engagement and social media validation,low,social media distraction during transition periods,"['phone buzzing', 'social media alerts', 'stream comments']",Maria's streamer persona is pulling focus; she must finish her routine to ensure she reaches the library on time.,continue,Maria is energetic but distracted by stream feedback while finishing her morning routine.,Maria is following the schedule but high energy and social media pings are causing attentional leakage toward her streamer life.,2023-02-13 10:15:00,home:bathroom,morning_routine,2023-02-13 10:15:00,15,Continuing morning routine and checking stream notifications,"Maria continues her morning routine in the bathroom, feeling energetic but slightly distracted by social media notifications.",True,behavioral,Engaging with stream comments and social media notifications,scrolling and typing on her phone while neglecting her routine,0.6000000000000001,Maria realizes she is running late for her library session and puts the phone down.,Maria's enthusiasm for her stream community causes her to pause her routine and actively engage with notifications on her phone.,2023-02-13 10:15:00,15,2023-02-13 10:15:00,15,home:bathroom,socialize,Engaging with stream comments and social media notifications,True,behavioral,0.6000000000000001,Engaging with stream comments and social media notifications,Maria is at home:bathroom socializing by scrolling and typing on her phone while her mind drifts to engaging with stream comments and social media notifications.,2023-02-13 10:30
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 10:30:00,15,home:bathroom,socialize,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (attentional_leak) toward Reviewing stream comments and social media engagement ; (Maria is following her morning routine energetically, though social media alerts are present.) ; Maria is at home:bathroom doing morning_routine while her mind drifts to reviewing stream comments and social media engagement.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing socialize about Engaging with stream comments and social media notifications ; while drifting (behavioral) toward Engaging with stream comments and social media notifications ; (Maria is energetic but distracted by stream feedback while finishing her morning routine.) ; Maria is at home:bathroom socializing by scrolling and typing on her phone while her mind drifts to engaging with stream comments and social media notifications.'}]",Maria Lopez is at home:bathroom doing socialize.,,off_track,low,slipping,low,stream engagement,low,dopamine-driven social media checking,"['phone buzzing', 'social media alerts', 'stream comments']",Maria is losing track of time with stream comments; she must stop socializing to prepare for her physics study session.,reset_plan,"Maria is stuck in a social media loop in the bathroom, neglecting her morning routine and falling behind schedule.","Maria's engagement with her stream has overridden her morning routine, threatening her scheduled study time at the library.",2023-02-13 10:30:00,home:bathroom,morning_routine,2023-02-13 10:30:00,15,Maria wakes up feeling energetic.,"Maria refocuses on finishing her morning routine, setting aside her phone to prepare for her upcoming physics study session.",False,none,,continue,0.0,,,2023-02-13 10:30:00,15,2023-02-13 10:30:00,15,home:bathroom,morning_routine,Maria wakes up feeling energetic.,False,none,0.0,,"Maria refocuses on finishing her morning routine, setting aside her phone to prepare for her upcoming physics study session.",2023-02-13 10:45
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 10:45:00,15,home:bathroom,morning_routine,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (attentional_leak) toward Reviewing stream comments and social media engagement ; (Maria is following her morning routine energetically, though social media alerts are present.) ; Maria is at home:bathroom doing morning_routine while her mind drifts to reviewing stream comments and social media engagement.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing socialize about Engaging with stream comments and social media notifications ; while drifting (behavioral) toward Engaging with stream comments and social media notifications ; (Maria is energetic but distracted by stream feedback while finishing her morning routine.) ; Maria is at home:bathroom socializing by scrolling and typing on her phone while her mind drifts to engaging with stream comments and social media notifications.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is stuck in a social media loop in the bathroom, neglecting her morning routine and falling behind schedule.) ; Maria refocuses on finishing her morning routine, setting aside her phone to prepare for her upcoming physics study session.'}]",Maria Lopez is at home:bathroom doing morning_routine.,,partial,low,slipping,low,stream engagement and social media feedback,low,digital validation seeking,"['phone notifications', 'social media alerts', 'stream comments']",Maria must prioritize her physical transition to the library over checking notifications to maintain her study schedule.,continue,"Maria is finishing her morning routine after a social media detour, attempting to regain time before her physics study session.",Maria refocused after a social media detour. Her high energy makes her susceptible to digital stimuli as she prepares to transition.,2023-02-13 10:45:00,home:bathroom,morning_routine,2023-02-13 10:45:00,15,Maria wakes up feeling energetic.,"Maria completes her morning routine and prepares to head to the library, staying focused despite previous social media distractions.",True,attentional_leak,reimagining physics study as a 'leveling up' stream segment,lingering at the mirror while mentally narrating her study goals,0.35000000000000003,A quick glance at the clock will likely snap Maria back to her schedule.,"Maria's energetic mind naturally bridges her physics studies with her streamer identity, causing her to lose focus on the clock.",2023-02-13 10:45:00,15,2023-02-13 10:45:00,15,home:bathroom,morning_routine,Maria wakes up feeling energetic.,True,attentional_leak,0.35000000000000003,reimagining physics study as a 'leveling up' stream segment,Maria is at home:bathroom finishing her morning routine while her mind drifts to reimagining her physics study as a 'leveling up' stream segment.,2023-02-13 11:00
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 11:00:00,15,home:bathroom,morning_routine,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (attentional_leak) toward Reviewing stream comments and social media engagement ; (Maria is following her morning routine energetically, though social media alerts are present.) ; Maria is at home:bathroom doing morning_routine while her mind drifts to reviewing stream comments and social media engagement.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing socialize about Engaging with stream comments and social media notifications ; while drifting (behavioral) toward Engaging with stream comments and social media notifications ; (Maria is energetic but distracted by stream feedback while finishing her morning routine.) ; Maria is at home:bathroom socializing by scrolling and typing on her phone while her mind drifts to engaging with stream comments and social media notifications.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is stuck in a social media loop in the bathroom, neglecting her morning routine and falling behind schedule.) ; Maria refocuses on finishing her morning routine, setting aside her phone to prepare for her upcoming physics study session.'}, {'sim_time': '2023-02-13 10:45', 'summary': ""Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (attentional_leak) toward reimagining physics study as a 'leveling up' stream segment ; (Maria is finishing her morning routine after a social media detour, attempting to regain time before her physics study session.) ; Maria is at home:bathroom finishing her morning routine while her mind drifts to reimagining her physics study as a 'leveling up' stream segment.""}]",Maria Lopez is at home:bathroom doing morning_routine.,,off_track,low,fragile,med,stream engagement and gamifying academics,low,blending streamer identity with student responsibilities,"['social media notifications', 'stream comments', 'gamification ideas']",Maria is behind schedule; she must stop gamifying her routine and physically move to the library for physics.,reset_plan,"Maria is lingering at home, distracted by streamer thoughts, and has missed her scheduled start for physics study at the library.","Maria's energetic streamer persona is causing time-blindness, leading her to prioritize digital engagement over her academic schedule.",2023-02-13 11:00:00,Oak_Hill_College:library,study,2023-02-13 11:00:00,15,Studying physics and participating in online discussions.,"Maria leaves her home to commute to the library, transitioning from her morning routine to her scheduled physics study session.",False,none,,continue,0.0,,,2023-02-13 11:00:00,15,2023-02-13 11:00:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,False,none,0.0,,"Maria leaves her home to commute to the library, transitioning from her morning routine to her scheduled physics study session.",2023-02-13 11:15
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 11:15:00,15,Oak_Hill_College:library,study,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (attentional_leak) toward Reviewing stream comments and social media engagement ; (Maria is following her morning routine energetically, though social media alerts are present.) ; Maria is at home:bathroom doing morning_routine while her mind drifts to reviewing stream comments and social media engagement.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing socialize about Engaging with stream comments and social media notifications ; while drifting (behavioral) toward Engaging with stream comments and social media notifications ; (Maria is energetic but distracted by stream feedback while finishing her morning routine.) ; Maria is at home:bathroom socializing by scrolling and typing on her phone while her mind drifts to engaging with stream comments and social media notifications.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is stuck in a social media loop in the bathroom, neglecting her morning routine and falling behind schedule.) ; Maria refocuses on finishing her morning routine, setting aside her phone to prepare for her upcoming physics study session.'}, {'sim_time': '2023-02-13 10:45', 'summary': ""Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (attentional_leak) toward reimagining physics study as a 'leveling up' stream segment ; (Maria is finishing her morning routine after a social media detour, attempting to regain time before her physics study session.) ; Maria is at home:bathroom finishing her morning routine while her mind drifts to reimagining her physics study as a 'leveling up' stream segment.""}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is lingering at home, distracted by streamer thoughts, and has missed her scheduled start for physics study at the library.) ; Maria leaves her home to commute to the library, transitioning from her morning routine to her scheduled physics study session.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,partial,low,slipping,med,stream engagement and social media,low,gamifying study through streamer lens,"['phone pings', 'stream alerts', 'social media notifications']",Maria must silence notifications to prevent her streamer persona from derailing her physics study session.,continue,"Maria is at the library but remains mentally tethered to her stream, risking further distraction from physics.",Maria arrived late due to social media fixation and is now attempting to study while still distracted by notifications.,2023-02-13 11:15:00,Oak_Hill_College:library,study,2023-02-13 11:15:00,15,Studying physics and participating in online discussions.,"Maria settles into her physics study at the library, attempting to silence her phone to focus despite the lingering pull of stream notifications.",True,attentional_leak,Visualizing a physics-themed stream segment to engage her followers,Staring at a physics diagram while mentally drafting a Twitch overlay,0.55,A loud rustle of papers nearby might snap her back to the textbook.,Maria's enthusiasm for her stream makes the quiet library atmosphere feel like a blank canvas for content ideas rather than a study space.,2023-02-13 11:15:00,15,2023-02-13 11:15:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,True,attentional_leak,0.55,Visualizing a physics-themed stream segment to engage her followers,Maria is at Oak_Hill_College:library studying physics while her mind drifts to visualizing a physics-themed stream segment to engage her followers.,2023-02-13 11:30
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 11:30:00,15,Oak_Hill_College:library,study,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing socialize about Engaging with stream comments and social media notifications ; while drifting (behavioral) toward Engaging with stream comments and social media notifications ; (Maria is energetic but distracted by stream feedback while finishing her morning routine.) ; Maria is at home:bathroom socializing by scrolling and typing on her phone while her mind drifts to engaging with stream comments and social media notifications.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is stuck in a social media loop in the bathroom, neglecting her morning routine and falling behind schedule.) ; Maria refocuses on finishing her morning routine, setting aside her phone to prepare for her upcoming physics study session.'}, {'sim_time': '2023-02-13 10:45', 'summary': ""Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (attentional_leak) toward reimagining physics study as a 'leveling up' stream segment ; (Maria is finishing her morning routine after a social media detour, attempting to regain time before her physics study session.) ; Maria is at home:bathroom finishing her morning routine while her mind drifts to reimagining her physics study as a 'leveling up' stream segment.""}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is lingering at home, distracted by streamer thoughts, and has missed her scheduled start for physics study at the library.) ; Maria leaves her home to commute to the library, transitioning from her morning routine to her scheduled physics study session.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (attentional_leak) toward Visualizing a physics-themed stream segment to engage her followers ; (Maria is at the library but remains mentally tethered to her stream, risking further distraction from physics.) ; Maria is at Oak_Hill_College:library studying physics while her mind drifts to visualizing a physics-themed stream segment to engage her followers.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,partial,low,slipping,med,Physics as stream content,low,Gamifying academic tasks,"['Stream notifications', 'Visualizing stream overlays', 'Social media engagement']",Maria is blending her identities; she must focus on core physics concepts to avoid academic neglect.,continue,Maria is at the library but her streamer persona is competing with her student responsibilities.,"Maria is physically present for study but mentally translating physics into stream content, indicating a persistent attentional leak.",2023-02-13 11:30:00,Oak_Hill_College:library,study,2023-02-13 11:30:00,15,Studying physics and participating in online discussions.,"Maria remains at the library to continue her physics study, attempting to focus on coursework despite persistent thoughts about her stream.",True,behavioral,Sketching a 'Physics for Gamers' stream layout,sketching stream overlays in her physics notebook,0.65,A nearby student coughing or a phone notification might pull her back.,"Maria's excitement for her stream is overriding her academic focus, leading her to actively sketch content ideas instead of solving physics equations.",2023-02-13 11:30:00,15,2023-02-13 11:30:00,15,Oak_Hill_College:library,creative_work,Sketching a 'Physics for Gamers' stream layout,True,behavioral,0.65,Sketching a 'Physics for Gamers' stream layout,Maria is at Oak_Hill_College:library sketching stream overlays in her notebook while her mind drifts to sketching a 'Physics for Gamers' stream layout.,2023-02-13 11:45
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 11:45:00,15,Oak_Hill_College:library,creative_work,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is stuck in a social media loop in the bathroom, neglecting her morning routine and falling behind schedule.) ; Maria refocuses on finishing her morning routine, setting aside her phone to prepare for her upcoming physics study session.'}, {'sim_time': '2023-02-13 10:45', 'summary': ""Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (attentional_leak) toward reimagining physics study as a 'leveling up' stream segment ; (Maria is finishing her morning routine after a social media detour, attempting to regain time before her physics study session.) ; Maria is at home:bathroom finishing her morning routine while her mind drifts to reimagining her physics study as a 'leveling up' stream segment.""}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is lingering at home, distracted by streamer thoughts, and has missed her scheduled start for physics study at the library.) ; Maria leaves her home to commute to the library, transitioning from her morning routine to her scheduled physics study session.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (attentional_leak) toward Visualizing a physics-themed stream segment to engage her followers ; (Maria is at the library but remains mentally tethered to her stream, risking further distraction from physics.) ; Maria is at Oak_Hill_College:library studying physics while her mind drifts to visualizing a physics-themed stream segment to engage her followers.'}, {'sim_time': '2023-02-13 11:30', 'summary': ""Maria Lopez is at Oak_Hill_College:library doing creative_work about Sketching a 'Physics for Gamers' stream layout ; while drifting (behavioral) toward Sketching a 'Physics for Gamers' stream layout ; (Maria is at the library but her streamer persona is competing with her student responsibilities.) ; Maria is at Oak_Hill_College:library sketching stream overlays in her notebook while her mind drifts to sketching a 'Physics for Gamers' stream layout.""}]",Maria Lopez is at Oak_Hill_College:library doing creative_work.,,off_track,low,slipping,med,Physics for Gamers stream content,low,Identity fusion: treating study time as content creation prep.,"['Streamer identity', 'Creative layout ideas', 'Social media engagement']",Maria is prioritizing her streamer identity over physics; she must pivot back to core study to meet her goals.,reset_plan,"Maria has fully pivoted from physics study to stream design, allowing her creative impulses to override her academic schedule.","Maria's enthusiasm for streaming is cannibalizing her study time, leading to a behavioral drift into non-academic creative work.",2023-02-13 11:45:00,Oak_Hill_College:library,study,2023-02-13 11:45:00,15,Studying physics and participating in online discussions.,"Maria attempts to refocus on her physics studies by reviewing her syllabus and notes, transitioning back from her stream-related sketches.",False,none,,continue,0.0,,,2023-02-13 11:45:00,15,2023-02-13 11:45:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,False,none,0.0,,"Maria attempts to refocus on her physics studies by reviewing her syllabus and notes, transitioning back from her stream-related sketches.",2023-02-13 12:00
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 12:00:00,15,Oak_Hill_College:library,study,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts","[{'sim_time': '2023-02-13 10:45', 'summary': ""Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (attentional_leak) toward reimagining physics study as a 'leveling up' stream segment ; (Maria is finishing her morning routine after a social media detour, attempting to regain time before her physics study session.) ; Maria is at home:bathroom finishing her morning routine while her mind drifts to reimagining her physics study as a 'leveling up' stream segment.""}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is lingering at home, distracted by streamer thoughts, and has missed her scheduled start for physics study at the library.) ; Maria leaves her home to commute to the library, transitioning from her morning routine to her scheduled physics study session.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (attentional_leak) toward Visualizing a physics-themed stream segment to engage her followers ; (Maria is at the library but remains mentally tethered to her stream, risking further distraction from physics.) ; Maria is at Oak_Hill_College:library studying physics while her mind drifts to visualizing a physics-themed stream segment to engage her followers.'}, {'sim_time': '2023-02-13 11:30', 'summary': ""Maria Lopez is at Oak_Hill_College:library doing creative_work about Sketching a 'Physics for Gamers' stream layout ; while drifting (behavioral) toward Sketching a 'Physics for Gamers' stream layout ; (Maria is at the library but her streamer persona is competing with her student responsibilities.) ; Maria is at Oak_Hill_College:library sketching stream overlays in her notebook while her mind drifts to sketching a 'Physics for Gamers' stream layout.""}, {'sim_time': '2023-02-13 11:45', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria has fully pivoted from physics study to stream design, allowing her creative impulses to override her academic schedule.) ; Maria attempts to refocus on her physics studies by reviewing her syllabus and notes, transitioning back from her stream-related sketches.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,off_track,med,fragile,med,Physics-themed stream content,low,Gamifying academic responsibilities,"['stream alerts', 'creative stream ideas', 'hunger']",Maria is lingering at the library; she must move to Hobbs Cafe to reset her focus.,reset_plan,"Maria is stuck in a creative loop at the library, missing her scheduled lunch transition to Hobbs Cafe.",Maria's focus on stream design caused her to miss her 12:00 transition. Her attention is currently dominated by creative impulses.,2023-02-13 12:00:00,Hobbs_Cafe:main_floor,lunch,2023-02-13 12:00:00,15,Lunch at her favorite cafe while catching up on messages.,"Maria transitions from the library to Hobbs Cafe for her scheduled lunch, aiming to reset her focus with a change of environment.",False,none,,continue,0.0,,,2023-02-13 12:00:00,15,2023-02-13 12:00:00,15,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,False,none,0.0,,"Maria transitions from the library to Hobbs Cafe for her scheduled lunch, aiming to reset her focus with a change of environment.",2023-02-13 12:15
gemini-3-flash-preview:cloud,0.5,Maria Lopez,2023-02-13 12:15:00,15,Hobbs_Cafe:main_floor,lunch,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts","[{'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is lingering at home, distracted by streamer thoughts, and has missed her scheduled start for physics study at the library.) ; Maria leaves her home to commute to the library, transitioning from her morning routine to her scheduled physics study session.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (attentional_leak) toward Visualizing a physics-themed stream segment to engage her followers ; (Maria is at the library but remains mentally tethered to her stream, risking further distraction from physics.) ; Maria is at Oak_Hill_College:library studying physics while her mind drifts to visualizing a physics-themed stream segment to engage her followers.'}, {'sim_time': '2023-02-13 11:30', 'summary': ""Maria Lopez is at Oak_Hill_College:library doing creative_work about Sketching a 'Physics for Gamers' stream layout ; while drifting (behavioral) toward Sketching a 'Physics for Gamers' stream layout ; (Maria is at the library but her streamer persona is competing with her student responsibilities.) ; Maria is at Oak_Hill_College:library sketching stream overlays in her notebook while her mind drifts to sketching a 'Physics for Gamers' stream layout.""}, {'sim_time': '2023-02-13 11:45', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria has fully pivoted from physics study to stream design, allowing her creative impulses to override her academic schedule.) ; Maria attempts to refocus on her physics studies by reviewing her syllabus and notes, transitioning back from her stream-related sketches.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; (Maria is stuck in a creative loop at the library, missing her scheduled lunch transition to Hobbs Cafe.) ; Maria transitions from the library to Hobbs Cafe for her scheduled lunch, aiming to reset her focus with a change of environment.'}]",Maria Lopez is at Hobbs_Cafe:main_floor doing lunch.,,aligned,low,fragile,low,Physics for Gamers stream design,low,Identity blending (student vs streamer),"['stream alerts', 'phone messages', 'cafe chatter']",Maria must resist checking stream alerts during lunch to ensure a mental reset before physical activity.,reset_plan,"Maria is at Hobbs Cafe for lunch, attempting to reset after a distracted morning, but stream notifications threaten her focus.","Maria transitioned to lunch, but constant stream alerts create high potential for further drift into streamer-mode, making her attention fragile.",2023-02-13 12:15:00,Hobbs_Cafe:main_floor,lunch,2023-02-13 12:15:00,15,Lunch at her favorite cafe while catching up on messages.,"Maria continues her lunch at Hobbs Cafe, focusing on her meal and ignoring stream notifications to clear her head.",False,none,,continue,0.0,,,2023-02-13 12:15:00,15,2023-02-13 12:15:00,15,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,False,none,0.0,,"Maria continues her lunch at Hobbs Cafe, focusing on her meal and ignoring stream notifications to clear her head.",2023-02-13 12:30
