llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,drift_topic_a,state_summary_a,next_datetime_a
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 10:00:00,15,home:bathroom,morning_routine,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light",[],Maria Lopez is at home:bathroom doing morning_routine.,Maria wakes up feeling energetic.,aligned,low,stable,none,,low,Engagement with social media alerts during routine.,"['phone buzzing', 'social media alerts']",,continue,"Maria is energized and following her morning routine at home, though social media alerts are competing for her attention.",Maria is perfectly on schedule for her first task. Her high energy and the external stimuli suggest a strong start.,2023-02-13 10:00:00,home:bathroom,morning_routine,2023-02-13 10:00:00,15,Maria wakes up feeling energetic.,"Maria begins her morning routine in the bathroom, feeling energetic and checking her phone's social media alerts.",True,behavioral,Reviewing stream comments and engagement metrics,Scrolling through social media notifications while brushing teeth,0.4,A loud notification or realizing she's been brushing the same spot for too long might snap her back.,Maria's streamer instincts and high energy make her prone to getting caught up in social media engagement early in the day.,2023-02-13 10:00:00,15,2023-02-13 10:00:00,15,home:bathroom,morning_routine,Maria wakes up feeling energetic.,True,behavioral,0.4,Reviewing stream comments and engagement metrics,Maria is in the bathroom brushing her teeth while scrolling through social media notifications and stream comments.,2023-02-13 10:15
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 10:15:00,15,home:bathroom,morning_routine,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (behavioral) toward Reviewing stream comments and engagement metrics ; (Maria is energized and following her morning routine at home, though social media alerts are competing for her attention.) ; Maria is in the bathroom brushing her teeth while scrolling through social media notifications and stream comments.'}]",Maria Lopez is at home:bathroom doing morning_routine.,,partial,low,slipping,low,stream engagement and social media feedback,low,digital validation seeking during physical tasks,"['social media notifications', 'stream comments', 'phone buzzing']",Maria needs to balance her streamer persona with her student schedule to avoid running late for her study session.,continue,"Maria is energetic but distracted by stream metrics during her morning routine, causing her to linger on her phone.","Maria's enthusiasm for her streaming career is creating behavioral drift, pulling her attention away from completing her morning routine efficiently.",2023-02-13 10:15:00,home:bathroom,morning_routine,2023-02-13 10:15:00,15,Continuing morning routine and getting ready for the day.,"Maria continues her morning routine in the bathroom, preparing for her upcoming study session while managing her morning energy.",True,behavioral,Brainstorming stream ideas based on viewer feedback,Pausing skincare to reply to a Discord message or note a stream idea,0.5,Maria might notice the time and realize she needs to leave for the library soon.,Maria's high energy and passion for her stream community make digital engagement more compelling than her mundane morning routine.,2023-02-13 10:15:00,15,2023-02-13 10:15:00,15,home:bathroom,talk_to_friends,Brainstorming stream ideas based on viewer feedback,True,behavioral,0.5,Brainstorming stream ideas based on viewer feedback,Maria is in the bathroom replying to Discord messages while mind drifts to brainstorming stream ideas based on viewer feedback.,2023-02-13 10:30
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 10:30:00,15,home:bathroom,talk_to_friends,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (behavioral) toward Reviewing stream comments and engagement metrics ; (Maria is energized and following her morning routine at home, though social media alerts are competing for her attention.) ; Maria is in the bathroom brushing her teeth while scrolling through social media notifications and stream comments.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing talk_to_friends about Brainstorming stream ideas based on viewer feedback ; while drifting (behavioral) toward Brainstorming stream ideas based on viewer feedback ; (Maria is energetic but distracted by stream metrics during her morning routine, causing her to linger on her phone.) ; Maria is in the bathroom replying to Discord messages while mind drifts to brainstorming stream ideas based on viewer feedback.'}]",Maria Lopez is at home:bathroom doing talk_to_friends.,,partial,low,slipping,low,stream engagement and viewer feedback,low,Digital distraction overriding physical routine,"['Discord notifications', 'stream metrics']",Maria is lingering on her phone; she needs to finish her routine to reach the library on time.,continue,"Maria is energetic but distracted by stream feedback, delaying her morning routine in favor of Discord.","Maria is still in the bathroom but has swapped hygiene for social engagement, showing a slight drift from her schedule.",2023-02-13 10:30:00,home:bathroom,morning_routine,2023-02-13 10:30:00,15,Finishing morning hygiene and getting ready for the library,"Maria attempts to wrap up her morning routine in the bathroom, shifting focus from her phone back to getting ready for school.",True,behavioral,Stream aesthetics and community engagement,Scrolling through Discord while holding a hairbrush,0.6000000000000001,Maria puts her phone face down to finally finish getting dressed for the library.,"Maria’s excitement for her stream community makes Discord notifications more compelling than finishing her hygiene, causing her to linger on her phone.",2023-02-13 10:30:00,15,2023-02-13 10:30:00,15,home:bathroom,talk_to_friends,Stream aesthetics and community engagement,True,behavioral,0.6000000000000001,Stream aesthetics and community engagement,"Maria is in the bathroom scrolling through Discord while holding a hairbrush, drifting toward stream aesthetics and community engagement.",2023-02-13 10:45
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 10:45:00,15,home:bathroom,talk_to_friends,"splashing water, scent of citrus body wash, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (behavioral) toward Reviewing stream comments and engagement metrics ; (Maria is energized and following her morning routine at home, though social media alerts are competing for her attention.) ; Maria is in the bathroom brushing her teeth while scrolling through social media notifications and stream comments.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing talk_to_friends about Brainstorming stream ideas based on viewer feedback ; while drifting (behavioral) toward Brainstorming stream ideas based on viewer feedback ; (Maria is energetic but distracted by stream metrics during her morning routine, causing her to linger on her phone.) ; Maria is in the bathroom replying to Discord messages while mind drifts to brainstorming stream ideas based on viewer feedback.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing talk_to_friends about Stream aesthetics and community engagement ; while drifting (behavioral) toward Stream aesthetics and community engagement ; (Maria is energetic but distracted by stream feedback, delaying her morning routine in favor of Discord.) ; Maria is in the bathroom scrolling through Discord while holding a hairbrush, drifting toward stream aesthetics and community engagement.'}]",Maria Lopez is at home:bathroom doing talk_to_friends.,,off_track,low,fragile,med,Stream metrics and community engagement,low,Prioritizing digital community validation over physical-world preparation,"['Discord notifications', 'Stream metrics', 'Community feedback']",Maria is stalling her routine for stream engagement; she must finish getting ready to reach the library on time.,reset_plan,"Maria is hyper-focused on stream feedback, stalling her morning routine and risking being late for her physics study session.","Maria has spent 45 minutes on Discord instead of her morning routine, showing significant drift and plan misalignment.",2023-02-13 10:45:00,home:bathroom,morning_routine,2023-02-13 10:45:00,15,Maria wakes up feeling energetic.,Maria puts her phone down to quickly finish her morning routine and prepare for her physics study session.,False,none,,continue,0.0,,,2023-02-13 10:45:00,15,2023-02-13 10:45:00,15,home:bathroom,morning_routine,Maria wakes up feeling energetic.,False,none,0.0,,Maria puts her phone down to quickly finish her morning routine and prepare for her physics study session.,2023-02-13 11:00
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 11:00:00,15,home:bathroom,morning_routine,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (behavioral) toward Reviewing stream comments and engagement metrics ; (Maria is energized and following her morning routine at home, though social media alerts are competing for her attention.) ; Maria is in the bathroom brushing her teeth while scrolling through social media notifications and stream comments.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing talk_to_friends about Brainstorming stream ideas based on viewer feedback ; while drifting (behavioral) toward Brainstorming stream ideas based on viewer feedback ; (Maria is energetic but distracted by stream metrics during her morning routine, causing her to linger on her phone.) ; Maria is in the bathroom replying to Discord messages while mind drifts to brainstorming stream ideas based on viewer feedback.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing talk_to_friends about Stream aesthetics and community engagement ; while drifting (behavioral) toward Stream aesthetics and community engagement ; (Maria is energetic but distracted by stream feedback, delaying her morning routine in favor of Discord.) ; Maria is in the bathroom scrolling through Discord while holding a hairbrush, drifting toward stream aesthetics and community engagement.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is hyper-focused on stream feedback, stalling her morning routine and risking being late for her physics study session.) ; Maria puts her phone down to quickly finish her morning routine and prepare for her physics study session.'}]",Maria Lopez is at home:bathroom doing morning_routine.,,off_track,low,fragile,med,Stream metrics and community engagement,low,Prioritizing digital social validation over academic commitments,"['Discord notifications', 'Stream metrics', 'Physics study goals']",Maria is behind schedule; she must stop lingering on stream metrics and transition to the library for physics.,reset_plan,Maria is running late for her study session because she was distracted by stream feedback in the bathroom.,"Maria failed to transition to the library by 11:00, remaining in the bathroom. Her focus on streaming metrics caused a significant delay.",2023-02-13 11:00:00,Oak_Hill_College:library,study,2023-02-13 11:00:00,15,Studying physics and participating in online discussions.,"Maria transitions to the library to start a low-intensity physics review, refocusing after her morning distractions.",False,none,,continue,0.0,,,2023-02-13 11:00:00,15,2023-02-13 11:00:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,False,none,0.0,,"Maria transitions to the library to start a low-intensity physics review, refocusing after her morning distractions.",2023-02-13 11:15
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 11:15:00,15,Oak_Hill_College:library,study,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:00', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; while drifting (behavioral) toward Reviewing stream comments and engagement metrics ; (Maria is energized and following her morning routine at home, though social media alerts are competing for her attention.) ; Maria is in the bathroom brushing her teeth while scrolling through social media notifications and stream comments.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing talk_to_friends about Brainstorming stream ideas based on viewer feedback ; while drifting (behavioral) toward Brainstorming stream ideas based on viewer feedback ; (Maria is energetic but distracted by stream metrics during her morning routine, causing her to linger on her phone.) ; Maria is in the bathroom replying to Discord messages while mind drifts to brainstorming stream ideas based on viewer feedback.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing talk_to_friends about Stream aesthetics and community engagement ; while drifting (behavioral) toward Stream aesthetics and community engagement ; (Maria is energetic but distracted by stream feedback, delaying her morning routine in favor of Discord.) ; Maria is in the bathroom scrolling through Discord while holding a hairbrush, drifting toward stream aesthetics and community engagement.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is hyper-focused on stream feedback, stalling her morning routine and risking being late for her physics study session.) ; Maria puts her phone down to quickly finish her morning routine and prepare for her physics study session.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is running late for her study session because she was distracted by stream feedback in the bathroom.) ; Maria transitions to the library to start a low-intensity physics review, refocusing after her morning distractions.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,aligned,low,fragile,low,stream engagement and community feedback,low,social media distraction competing with academic focus,"['phone pings', 'email notifications', 'stream alerts', 'Discord messages']",Maria must silence notifications to prevent stream-related distractions from derailing her physics study session.,reset_plan,Maria is at the library focusing on physics after a morning dominated by stream-related distractions.,Maria successfully transitioned to the library but remains vulnerable to digital distractions that previously caused significant morning delays.,2023-02-13 11:15:00,Oak_Hill_College:library,study,2023-02-13 11:15:00,15,Studying physics and participating in online discussions.,Maria focuses on organizing her physics notes while silencing her phone to minimize distractions from her stream community.,False,none,,continue,0.0,,,2023-02-13 11:15:00,15,2023-02-13 11:15:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,False,none,0.0,,Maria focuses on organizing her physics notes while silencing her phone to minimize distractions from her stream community.,2023-02-13 11:30
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 11:30:00,15,Oak_Hill_College:library,study,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:15', 'summary': 'Maria Lopez is at home:bathroom doing talk_to_friends about Brainstorming stream ideas based on viewer feedback ; while drifting (behavioral) toward Brainstorming stream ideas based on viewer feedback ; (Maria is energetic but distracted by stream metrics during her morning routine, causing her to linger on her phone.) ; Maria is in the bathroom replying to Discord messages while mind drifts to brainstorming stream ideas based on viewer feedback.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing talk_to_friends about Stream aesthetics and community engagement ; while drifting (behavioral) toward Stream aesthetics and community engagement ; (Maria is energetic but distracted by stream feedback, delaying her morning routine in favor of Discord.) ; Maria is in the bathroom scrolling through Discord while holding a hairbrush, drifting toward stream aesthetics and community engagement.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is hyper-focused on stream feedback, stalling her morning routine and risking being late for her physics study session.) ; Maria puts her phone down to quickly finish her morning routine and prepare for her physics study session.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is running late for her study session because she was distracted by stream feedback in the bathroom.) ; Maria transitions to the library to start a low-intensity physics review, refocusing after her morning distractions.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is at the library focusing on physics after a morning dominated by stream-related distractions.) ; Maria focuses on organizing her physics notes while silencing her phone to minimize distractions from her stream community.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,aligned,low,stable,low,stream metrics and community engagement,low,balancing academic focus with digital social engagement,"['stream alerts', 'Discord notifications', 'physics notes']",,continue,"Maria has successfully transitioned to her physics studies, silencing her phone to maintain focus after a morning of stream-related distractions.","Maria is following her schedule and has taken active steps to mitigate her primary distraction, showing strong alignment and stability.",2023-02-13 11:30:00,Oak_Hill_College:library,study,2023-02-13 11:30:00,15,Studying physics and participating in online discussions.,"Maria continues her physics study session at the library, focusing on practice problems while maintaining her phone silence.",True,internal,Integrating physics concepts into her next Twitch stream,staring at a diagram while mentally drafting a stream script,0.35000000000000003,A nearby student closing a heavy book loudly might snap her back to the practice problems.,"Maria's energetic mind naturally bridges her studies with her passion for streaming, leading to internal creative brainstorming during quiet study.",2023-02-13 11:30:00,15,2023-02-13 11:30:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,True,internal,0.35000000000000003,Integrating physics concepts into her next Twitch stream,Maria studies complex physics concepts at Oak Hill College library while her mind drifts to integrating physics into her next Twitch stream.,2023-02-13 11:45
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 11:45:00,15,Oak_Hill_College:library,study,"whispered conversations, rustle of papers, phone pings with email notifications, scent of old books","[{'sim_time': '2023-02-13 10:30', 'summary': 'Maria Lopez is at home:bathroom doing talk_to_friends about Stream aesthetics and community engagement ; while drifting (behavioral) toward Stream aesthetics and community engagement ; (Maria is energetic but distracted by stream feedback, delaying her morning routine in favor of Discord.) ; Maria is in the bathroom scrolling through Discord while holding a hairbrush, drifting toward stream aesthetics and community engagement.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is hyper-focused on stream feedback, stalling her morning routine and risking being late for her physics study session.) ; Maria puts her phone down to quickly finish her morning routine and prepare for her physics study session.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is running late for her study session because she was distracted by stream feedback in the bathroom.) ; Maria transitions to the library to start a low-intensity physics review, refocusing after her morning distractions.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is at the library focusing on physics after a morning dominated by stream-related distractions.) ; Maria focuses on organizing her physics notes while silencing her phone to minimize distractions from her stream community.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (internal) toward Integrating physics concepts into her next Twitch stream ; (Maria has successfully transitioned to her physics studies, silencing her phone to maintain focus after a morning of stream-related distractions.) ; Maria studies complex physics concepts at Oak Hill College library while her mind drifts to integrating physics into her next Twitch stream.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,partial,low,slipping,low,Integrating physics into Twitch stream,low,Merging academic content with streaming,"['Twitch stream ideas', 'physics complexity']",Maria is physically present but mentally merging physics with her stream; she needs to finish this block before pivoting.,continue,Maria is studying physics but her mind is wandering toward her Twitch stream content.,Maria is following the location and activity but experiencing internal drift due to her high interest in streaming.,2023-02-13 11:45:00,Oak_Hill_College:library,study,2023-02-13 11:45:00,15,Studying physics and participating in online discussions.,"Maria finishes her physics study block at the library, mentally brainstorming how to explain these concepts to her Twitch audience.",True,attentional_leak,Designing stream graphics and alerts,doodling stream UI elements over physics diagrams,0.45,The 12:00 transition to Hobbs Cafe will reset her focus.,Maria's creative energy for her Twitch brand is overshadowing the technical physics content as she nears the end of her study session.,2023-02-13 11:45:00,15,2023-02-13 11:45:00,15,Oak_Hill_College:library,study,Studying physics and participating in online discussions.,True,attentional_leak,0.45,Designing stream graphics and alerts,Maria studies physics at Oak Hill College library while her focus leaks into designing stream graphics and alerts on her notepad.,2023-02-13 12:00
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 12:00:00,15,Oak_Hill_College:library,study,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts","[{'sim_time': '2023-02-13 10:45', 'summary': 'Maria Lopez is at home:bathroom doing morning_routine about Maria wakes up feeling energetic. ; (Maria is hyper-focused on stream feedback, stalling her morning routine and risking being late for her physics study session.) ; Maria puts her phone down to quickly finish her morning routine and prepare for her physics study session.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is running late for her study session because she was distracted by stream feedback in the bathroom.) ; Maria transitions to the library to start a low-intensity physics review, refocusing after her morning distractions.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is at the library focusing on physics after a morning dominated by stream-related distractions.) ; Maria focuses on organizing her physics notes while silencing her phone to minimize distractions from her stream community.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (internal) toward Integrating physics concepts into her next Twitch stream ; (Maria has successfully transitioned to her physics studies, silencing her phone to maintain focus after a morning of stream-related distractions.) ; Maria studies complex physics concepts at Oak Hill College library while her mind drifts to integrating physics into her next Twitch stream.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (attentional_leak) toward Designing stream graphics and alerts ; (Maria is studying physics but her mind is wandering toward her Twitch stream content.) ; Maria studies physics at Oak Hill College library while her focus leaks into designing stream graphics and alerts on her notepad.'}]",Maria Lopez is at Oak_Hill_College:library doing study.,,off_track,med,slipping,med,Twitch stream aesthetics,low,creative procrastination,"['stream alerts', 'graphic design ideas', 'hunger']",Maria must transition to Hobbs Cafe immediately to break the stream-fixation and follow her schedule.,reset_plan,"Maria is lingering at the library sketching stream graphics, failing to transition to her scheduled lunch at Hobbs Cafe.",Maria's enthusiasm for her stream is causing her to lose track of time and ignore her academic and personal schedule.,2023-02-13 12:00:00,Hobbs_Cafe:main_floor,lunch,2023-02-13 12:00:00,15,Lunch at her favorite cafe while catching up on messages.,"Maria arrives at Hobbs Cafe for lunch, focusing on ordering food to reset after her library study session.",False,none,,continue,0.0,,,2023-02-13 12:00:00,15,2023-02-13 12:00:00,15,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,False,none,0.0,,"Maria arrives at Hobbs Cafe for lunch, focusing on ordering food to reset after her library study session.",2023-02-13 12:15
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 12:15:00,15,Hobbs_Cafe:main_floor,lunch,"clinking of mugs, aroma of coffee, background chatter, phone vibrating with stream alerts","[{'sim_time': '2023-02-13 11:00', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is running late for her study session because she was distracted by stream feedback in the bathroom.) ; Maria transitions to the library to start a low-intensity physics review, refocusing after her morning distractions.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; (Maria is at the library focusing on physics after a morning dominated by stream-related distractions.) ; Maria focuses on organizing her physics notes while silencing her phone to minimize distractions from her stream community.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (internal) toward Integrating physics concepts into her next Twitch stream ; (Maria has successfully transitioned to her physics studies, silencing her phone to maintain focus after a morning of stream-related distractions.) ; Maria studies complex physics concepts at Oak Hill College library while her mind drifts to integrating physics into her next Twitch stream.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Maria Lopez is at Oak_Hill_College:library doing study about Studying physics and participating in online discussions. ; while drifting (attentional_leak) toward Designing stream graphics and alerts ; (Maria is studying physics but her mind is wandering toward her Twitch stream content.) ; Maria studies physics at Oak Hill College library while her focus leaks into designing stream graphics and alerts on her notepad.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Maria Lopez is at Hobbs_Cafe:main_floor doing lunch about Lunch at her favorite cafe while catching up on messages. ; (Maria is lingering at the library sketching stream graphics, failing to transition to her scheduled lunch at Hobbs Cafe.) ; Maria arrives at Hobbs Cafe for lunch, focusing on ordering food to reset after her library study session.'}]",Maria Lopez is at Hobbs_Cafe:main_floor doing lunch.,,aligned,med,fragile,med,Twitch stream engagement,low,Digital distraction vs. physical presence,"['stream alerts', 'phone vibrations', 'social messages']","Maria's phone alerts are pulling her back into streamer-mode, preventing a true mental reset before her climbing session.",reset_plan,Maria is physically at lunch but mentally tethered to her stream alerts and community feedback.,"Persistent stream-related drift from the library has followed Maria to lunch, now fueled by active phone notifications.",2023-02-13 12:15:00,Hobbs_Cafe:main_floor,lunch,2023-02-13 12:15:00,15,Lunch at her favorite cafe while catching up on messages.,"Maria focuses on her meal and the cafe environment, attempting to ignore phone alerts to achieve a mental reset.",False,none,,continue,0.0,,,2023-02-13 12:15:00,15,2023-02-13 12:15:00,15,Hobbs_Cafe:main_floor,lunch,Lunch at her favorite cafe while catching up on messages.,False,none,0.0,,"Maria focuses on her meal and the cafe environment, attempting to ignore phone alerts to achieve a mental reset.",2023-02-13 12:30
