llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,drift_topic_a,state_summary_a,next_datetime_a
gemini-3-flash-preview:cloud,0.3,Isabella Rodriguez,2023-02-13 06:00:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",[],Isabella Rodriguez is at home:bathroom doing morning_routine.,Isabella feels energized and ready to start the day.,aligned,low,stable,none,,none,Anticipation for the Valentine's party,['new emails on phone'],,continue,"Isabella is energized and following her morning routine, preparing for a busy day of cafe management and party planning.",Isabella is fully aligned with her schedule. Her high energy and clear goals for the Valentine's party keep her focused and motivated.,2023-02-13 06:00:00,home:bathroom,morning_routine,2023-02-13 06:00:00,15,Isabella feels energized and ready to start the day.,"Isabella begins her morning routine, feeling energized and checking emails related to the upcoming Valentine's Day party.",True,internal,Valentine's Day party logistics and guest list,lingering on phone emails while brushing teeth,0.35000000000000003,The electric toothbrush timer will likely snap her back to the physical task.,Isabella's excitement for the party causes her focus to leak from her routine into the exciting details of the incoming emails.,2023-02-13 06:00:00,15,2023-02-13 06:00:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,True,internal,0.35000000000000003,Valentine's Day party logistics and guest list,Isabella begins her morning routine in the bathroom while her mind drifts to Valentine's Day party logistics and the guest list.,2023-02-13 06:15
gemini-3-flash-preview:cloud,0.3,Isabella Rodriguez,2023-02-13 06:15:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Valentine's Day party logistics and guest list ; (Isabella is energized and following her morning routine, preparing for a busy day of cafe management and party planning.) ; Isabella begins her morning routine in the bathroom while her mind drifts to Valentine's Day party logistics and the guest list.""}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,aligned,low,stable,low,Valentine's Day party logistics,low,Anticipatory event planning,"['phone notifications', 'party guest list']",,continue,"Isabella is energized and on schedule, mentally balancing her morning routine with excitement for the upcoming Valentine's Day party.",Isabella is following her plan perfectly. Her internal drift is goal-oriented and reflects her hospitable nature without causing distraction from her routine.,2023-02-13 06:15:00,home:bathroom,morning_routine,2023-02-13 06:15:00,15,Isabella feels energized and ready to start the day.,"Isabella continues her morning routine in the bathroom, feeling energized and thinking about the upcoming Valentine's Day party.",True,attentional_leak,Reviewing the party guest list and RSVP notifications,Checking phone notifications between routine steps,0.45,Isabella puts the phone down to finish rinsing her face.,Isabella's excitement for the party makes her prioritize checking RSVPs on her phone over the efficiency of her morning routine.,2023-02-13 06:15:00,15,2023-02-13 06:15:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,True,attentional_leak,0.45,Reviewing the party guest list and RSVP notifications,Isabella continues her morning routine in the bathroom while her attention leaks toward reviewing the party guest list and RSVP notifications.,2023-02-13 06:30
gemini-3-flash-preview:cloud,0.3,Isabella Rodriguez,2023-02-13 06:30:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Valentine's Day party logistics and guest list ; (Isabella is energized and following her morning routine, preparing for a busy day of cafe management and party planning.) ; Isabella begins her morning routine in the bathroom while her mind drifts to Valentine's Day party logistics and the guest list.""}, {'sim_time': '2023-02-13 06:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward Reviewing the party guest list and RSVP notifications ; (Isabella is energized and on schedule, mentally balancing her morning routine with excitement for the upcoming Valentine's Day party.) ; Isabella continues her morning routine in the bathroom while her attention leaks toward reviewing the party guest list and RSVP notifications.""}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,aligned,low,slipping,low,Valentine's Day party guest list and logistics,low,Preoccupation with event planning during personal maintenance tasks.,"['phone screen glowing with emails', 'RSVP notifications', 'party logistics']",,continue,Isabella is completing her morning routine but is increasingly distracted by party RSVPs and guest list management.,"Isabella is following her schedule, but her excitement for the Valentine's Day party is causing consistent attentional leaks toward logistics.",2023-02-13 06:30:00,home:bathroom,morning_routine,2023-02-13 06:30:00,15,Isabella feels energized and ready to start the day.,"Isabella continues her morning routine in the bathroom, staying on schedule while mentally preparing for the day's cafe and party tasks.",True,behavioral,Responding to urgent Valentine's Day party RSVPs and vendor emails,Checking and replying to emails on her phone,0.65,She may snap back to her routine if she notices the time or finishes the urgent messages.,Isabella's excitement for tomorrow's party and the glowing phone notifications finally pull her away from her routine into active planning.,2023-02-13 06:30:00,15,2023-02-13 06:30:00,15,home:bathroom,event_preparation,Responding to urgent Valentine's Day party RSVPs and vendor emails,True,behavioral,0.65,Responding to urgent Valentine's Day party RSVPs and vendor emails,Isabella is in the bathroom checking and replying to emails while drifting behaviorally toward urgent Valentine's Day party RSVPs and vendor emails.,2023-02-13 06:45
gemini-3-flash-preview:cloud,0.3,Isabella Rodriguez,2023-02-13 06:45:00,15,home:bathroom,event_preparation,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Valentine's Day party logistics and guest list ; (Isabella is energized and following her morning routine, preparing for a busy day of cafe management and party planning.) ; Isabella begins her morning routine in the bathroom while her mind drifts to Valentine's Day party logistics and the guest list.""}, {'sim_time': '2023-02-13 06:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward Reviewing the party guest list and RSVP notifications ; (Isabella is energized and on schedule, mentally balancing her morning routine with excitement for the upcoming Valentine's Day party.) ; Isabella continues her morning routine in the bathroom while her attention leaks toward reviewing the party guest list and RSVP notifications.""}, {'sim_time': '2023-02-13 06:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing event_preparation about Responding to urgent Valentine's Day party RSVPs and vendor emails ; while drifting (behavioral) toward Responding to urgent Valentine's Day party RSVPs and vendor emails ; (Isabella is completing her morning routine but is increasingly distracted by party RSVPs and guest list management.) ; Isabella is in the bathroom checking and replying to emails while drifting behaviorally toward urgent Valentine's Day party RSVPs and vendor emails.""}]",Isabella Rodriguez is at home:bathroom doing event_preparation.,,off_track,low,slipping,med,Valentine's Day party logistics,low,Digital task prioritization over physical routine,"['phone notifications', 'RSVP emails', 'vendor messages']",Isabella is neglecting her morning routine for party logistics; she needs to finish getting ready before the cafe opens.,reset_plan,"Isabella is fully engaged in party planning, neglecting her scheduled morning routine in favor of urgent digital communications.","Isabella's behavioral drift has completely replaced her morning routine with event preparation, necessitating a plan reset to ensure she finishes getting ready.",2023-02-13 06:45:00,home:bathroom,morning_routine,2023-02-13 06:45:00,15,Isabella feels energized and ready to start the day.,Isabella sets aside her phone to prioritize finishing her morning routine and getting dressed before heading to the cafe.,False,none,,continue,0.0,,,2023-02-13 06:45:00,15,2023-02-13 06:45:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,False,none,0.0,,Isabella sets aside her phone to prioritize finishing her morning routine and getting dressed before heading to the cafe.,2023-02-13 07:00
gemini-3-flash-preview:cloud,0.3,Isabella Rodriguez,2023-02-13 07:00:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Valentine's Day party logistics and guest list ; (Isabella is energized and following her morning routine, preparing for a busy day of cafe management and party planning.) ; Isabella begins her morning routine in the bathroom while her mind drifts to Valentine's Day party logistics and the guest list.""}, {'sim_time': '2023-02-13 06:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward Reviewing the party guest list and RSVP notifications ; (Isabella is energized and on schedule, mentally balancing her morning routine with excitement for the upcoming Valentine's Day party.) ; Isabella continues her morning routine in the bathroom while her attention leaks toward reviewing the party guest list and RSVP notifications.""}, {'sim_time': '2023-02-13 06:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing event_preparation about Responding to urgent Valentine's Day party RSVPs and vendor emails ; while drifting (behavioral) toward Responding to urgent Valentine's Day party RSVPs and vendor emails ; (Isabella is completing her morning routine but is increasingly distracted by party RSVPs and guest list management.) ; Isabella is in the bathroom checking and replying to emails while drifting behaviorally toward urgent Valentine's Day party RSVPs and vendor emails.""}, {'sim_time': '2023-02-13 06:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is fully engaged in party planning, neglecting her scheduled morning routine in favor of urgent digital communications.) ; Isabella sets aside her phone to prioritize finishing her morning routine and getting dressed before heading to the cafe.'}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,aligned,low,fragile,med,Valentine's Day party logistics,low,Digital urgency vs. physical routine,"['phone notifications', 'RSVP emails', 'vendor updates']","Isabella self-corrected, but the party's proximity makes digital distractions a persistent threat to her morning routine.",reset_plan,Isabella is finishing her morning routine after consciously setting aside party-related digital distractions.,Isabella returned to her routine after drifting into party planning. High excitement and urgency make her attention fragile.,2023-02-13 07:00:00,home:bathroom,morning_routine,2023-02-13 07:00:00,15,Isabella feels energized and ready to start the day.,"Isabella focuses on finishing her morning routine and getting dressed, intentionally keeping her mind off the party logistics for a moment.",False,none,,continue,0.0,,,2023-02-13 07:00:00,15,2023-02-13 07:00:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,False,none,0.0,,"Isabella focuses on finishing her morning routine and getting dressed, intentionally keeping her mind off the party logistics for a moment.",2023-02-13 07:15
gemini-3-flash-preview:cloud,0.3,Isabella Rodriguez,2023-02-13 07:15:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Valentine's Day party logistics and guest list ; (Isabella is energized and following her morning routine, preparing for a busy day of cafe management and party planning.) ; Isabella begins her morning routine in the bathroom while her mind drifts to Valentine's Day party logistics and the guest list.""}, {'sim_time': '2023-02-13 06:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward Reviewing the party guest list and RSVP notifications ; (Isabella is energized and on schedule, mentally balancing her morning routine with excitement for the upcoming Valentine's Day party.) ; Isabella continues her morning routine in the bathroom while her attention leaks toward reviewing the party guest list and RSVP notifications.""}, {'sim_time': '2023-02-13 06:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing event_preparation about Responding to urgent Valentine's Day party RSVPs and vendor emails ; while drifting (behavioral) toward Responding to urgent Valentine's Day party RSVPs and vendor emails ; (Isabella is completing her morning routine but is increasingly distracted by party RSVPs and guest list management.) ; Isabella is in the bathroom checking and replying to emails while drifting behaviorally toward urgent Valentine's Day party RSVPs and vendor emails.""}, {'sim_time': '2023-02-13 06:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is fully engaged in party planning, neglecting her scheduled morning routine in favor of urgent digital communications.) ; Isabella sets aside her phone to prioritize finishing her morning routine and getting dressed before heading to the cafe.'}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is finishing her morning routine after consciously setting aside party-related digital distractions.) ; Isabella focuses on finishing her morning routine and getting dressed, intentionally keeping her mind off the party logistics for a moment.'}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,aligned,low,stable,low,Valentine's Day party logistics,low,Intentional focus on personal routine over digital distractions,"['phone notifications', 'party RSVPs', 'vendor emails']",,continue,"Isabella has successfully regained focus on her morning routine, suppressing the urge to manage party logistics prematurely.",Isabella corrected her earlier behavioral drift and is now following her schedule with intentional focus.,2023-02-13 07:15:00,home:bathroom,morning_routine,2023-02-13 07:15:00,15,Isabella feels energized and ready to start the day.,"Isabella continues her morning routine, focusing on getting ready for the day at the cafe.",True,internal,Visualizing the cafe's Valentine's decorations and today's prep list.,continue,0.25,She finishes dressing and focuses on grabbing her keys to leave.,"Isabella is disciplined, but the excitement for tomorrow's party leads her to mentally rehearse the cafe's layout while she finishes dressing.",2023-02-13 07:15:00,15,2023-02-13 07:15:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,True,internal,0.25,Visualizing the cafe's Valentine's decorations and today's prep list.,Isabella finishes her morning routine and gets dressed in the bathroom while her mind drifts to visualizing the cafe's Valentine's decorations.,2023-02-13 07:30
gemini-3-flash-preview:cloud,0.3,Isabella Rodriguez,2023-02-13 07:30:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward Reviewing the party guest list and RSVP notifications ; (Isabella is energized and on schedule, mentally balancing her morning routine with excitement for the upcoming Valentine's Day party.) ; Isabella continues her morning routine in the bathroom while her attention leaks toward reviewing the party guest list and RSVP notifications.""}, {'sim_time': '2023-02-13 06:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing event_preparation about Responding to urgent Valentine's Day party RSVPs and vendor emails ; while drifting (behavioral) toward Responding to urgent Valentine's Day party RSVPs and vendor emails ; (Isabella is completing her morning routine but is increasingly distracted by party RSVPs and guest list management.) ; Isabella is in the bathroom checking and replying to emails while drifting behaviorally toward urgent Valentine's Day party RSVPs and vendor emails.""}, {'sim_time': '2023-02-13 06:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is fully engaged in party planning, neglecting her scheduled morning routine in favor of urgent digital communications.) ; Isabella sets aside her phone to prioritize finishing her morning routine and getting dressed before heading to the cafe.'}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is finishing her morning routine after consciously setting aside party-related digital distractions.) ; Isabella focuses on finishing her morning routine and getting dressed, intentionally keeping her mind off the party logistics for a moment.'}, {'sim_time': '2023-02-13 07:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Visualizing the cafe's Valentine's decorations and today's prep list. ; (Isabella has successfully regained focus on her morning routine, suppressing the urge to manage party logistics prematurely.) ; Isabella finishes her morning routine and gets dressed in the bathroom while her mind drifts to visualizing the cafe's Valentine's decorations.""}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,aligned,low,stable,low,Valentine's Day party logistics and cafe decorations,low,Task-switching from self-care to business operations,"['RSVP notifications', 'Visualizing cafe layout', 'Prep list']",,continue,Isabella has completed her morning routine and is mentally shifting toward her workday at Hobbs Cafe.,Isabella successfully managed earlier distractions and finished her routine. Her focus is now naturally gravitating toward the day's business and party tasks.,2023-02-13 07:30:00,home:bathroom,morning_routine,2023-02-13 07:30:00,15,Isabella feels energized and ready to start the day.,"Isabella is finishing her morning routine in the bathroom, preparing to head to the cafe.",True,internal,Mentally mapping out the cafe's counter display for the Valentine's specials.,continue,0.35000000000000003,Grabbing her keys to leave will refocus her on the physical transition to the cafe.,Isabella is nearly done; her excitement for the party and the cafe's opening naturally pulls her focus toward the day's tasks.,2023-02-13 07:30:00,15,2023-02-13 07:30:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,True,internal,0.35000000000000003,Mentally mapping out the cafe's counter display for the Valentine's specials.,Isabella finishes her morning routine in the bathroom while her mind drifts to mapping out the cafe's counter display.,2023-02-13 07:45
gemini-3-flash-preview:cloud,0.3,Isabella Rodriguez,2023-02-13 07:45:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing event_preparation about Responding to urgent Valentine's Day party RSVPs and vendor emails ; while drifting (behavioral) toward Responding to urgent Valentine's Day party RSVPs and vendor emails ; (Isabella is completing her morning routine but is increasingly distracted by party RSVPs and guest list management.) ; Isabella is in the bathroom checking and replying to emails while drifting behaviorally toward urgent Valentine's Day party RSVPs and vendor emails.""}, {'sim_time': '2023-02-13 06:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is fully engaged in party planning, neglecting her scheduled morning routine in favor of urgent digital communications.) ; Isabella sets aside her phone to prioritize finishing her morning routine and getting dressed before heading to the cafe.'}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is finishing her morning routine after consciously setting aside party-related digital distractions.) ; Isabella focuses on finishing her morning routine and getting dressed, intentionally keeping her mind off the party logistics for a moment.'}, {'sim_time': '2023-02-13 07:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Visualizing the cafe's Valentine's decorations and today's prep list. ; (Isabella has successfully regained focus on her morning routine, suppressing the urge to manage party logistics prematurely.) ; Isabella finishes her morning routine and gets dressed in the bathroom while her mind drifts to visualizing the cafe's Valentine's decorations.""}, {'sim_time': '2023-02-13 07:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Mentally mapping out the cafe's counter display for the Valentine's specials. ; (Isabella has completed her morning routine and is mentally shifting toward her workday at Hobbs Cafe.) ; Isabella finishes her morning routine in the bathroom while her mind drifts to mapping out the cafe's counter display.""}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,aligned,low,slipping,low,Valentine's Day party logistics,low,Mental transition to professional responsibilities,"[""Valentine's RSVPs"", 'Cafe counter layout', 'Workday anticipation']",,continue,Isabella is physically completing her morning routine while her mind has already transitioned to the cafe's Valentine's Day preparations.,"Isabella is following her schedule, but her internal focus is shifting toward work as the start of her shift approaches.",2023-02-13 07:45:00,home:bathroom,morning_routine,2023-02-13 07:45:00,15,Finalizing morning routine and preparing to leave for the cafe.,"Isabella finishes her morning routine in the bathroom, mentally preparing for her shift at the cafe and the upcoming Valentine's party.",True,behavioral,Double-checking the Valentine's supply list and vendor messages.,Checking her phone for final vendor confirmations while finishing up.,0.45,Isabella puts her phone away once she realizes she needs to leave for the cafe immediately.,Isabella's excitement for the Valentine's party makes her prioritize digital coordination over the final minutes of her morning routine.,2023-02-13 07:45:00,15,2023-02-13 07:45:00,15,home:bathroom,event_preparation,Double-checking the Valentine's supply list and vendor messages.,True,behavioral,0.45,Double-checking the Valentine's supply list and vendor messages.,"Isabella checks her phone for vendor confirmations in the bathroom while finishing her routine, drifting behaviorally toward the Valentine's supply list.",2023-02-13 08:00
gemini-3-flash-preview:cloud,0.3,Isabella Rodriguez,2023-02-13 08:00:00,15,home:bathroom,event_preparation,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 06:45', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is fully engaged in party planning, neglecting her scheduled morning routine in favor of urgent digital communications.) ; Isabella sets aside her phone to prioritize finishing her morning routine and getting dressed before heading to the cafe.'}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is finishing her morning routine after consciously setting aside party-related digital distractions.) ; Isabella focuses on finishing her morning routine and getting dressed, intentionally keeping her mind off the party logistics for a moment.'}, {'sim_time': '2023-02-13 07:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Visualizing the cafe's Valentine's decorations and today's prep list. ; (Isabella has successfully regained focus on her morning routine, suppressing the urge to manage party logistics prematurely.) ; Isabella finishes her morning routine and gets dressed in the bathroom while her mind drifts to visualizing the cafe's Valentine's decorations.""}, {'sim_time': '2023-02-13 07:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Mentally mapping out the cafe's counter display for the Valentine's specials. ; (Isabella has completed her morning routine and is mentally shifting toward her workday at Hobbs Cafe.) ; Isabella finishes her morning routine in the bathroom while her mind drifts to mapping out the cafe's counter display.""}, {'sim_time': '2023-02-13 07:45', 'summary': ""Isabella Rodriguez is at home:bathroom doing event_preparation about Double-checking the Valentine's supply list and vendor messages. ; while drifting (behavioral) toward Double-checking the Valentine's supply list and vendor messages. ; (Isabella is physically completing her morning routine while her mind has already transitioned to the cafe's Valentine's Day preparations.) ; Isabella checks her phone for vendor confirmations in the bathroom while finishing her routine, drifting behaviorally toward the Valentine's supply list.""}]",Isabella Rodriguez is at home:bathroom doing event_preparation.,,off_track,low,slipping,med,Valentine's Day party logistics,low,Digital prep delaying physical transitions,"['vendor messages', 'supply list', 'phone notifications']",Isabella is lingering at home on her phone; she must transition to the cafe to open for customers.,reset_plan,"Isabella is fixated on party logistics, causing her to remain in the bathroom past her scheduled cafe opening time.","Isabella is still at home despite her work shift starting at the cafe, indicating a failure to transition due to party-planning fixation.",2023-02-13 08:00:00,Hobbs_Cafe:counter,work,2023-02-13 08:00:00,15,Opening the cafe and greeting the first wave of customers.,"Isabella transitions to the cafe to start her shift, focusing on basic opening tasks to reset her focus.",False,none,,continue,0.0,,,2023-02-13 08:00:00,15,2023-02-13 08:00:00,15,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,False,none,0.0,,"Isabella transitions to the cafe to start her shift, focusing on basic opening tasks to reset her focus.",2023-02-13 08:15
gemini-3-flash-preview:cloud,0.3,Isabella Rodriguez,2023-02-13 08:15:00,15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is finishing her morning routine after consciously setting aside party-related digital distractions.) ; Isabella focuses on finishing her morning routine and getting dressed, intentionally keeping her mind off the party logistics for a moment.'}, {'sim_time': '2023-02-13 07:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Visualizing the cafe's Valentine's decorations and today's prep list. ; (Isabella has successfully regained focus on her morning routine, suppressing the urge to manage party logistics prematurely.) ; Isabella finishes her morning routine and gets dressed in the bathroom while her mind drifts to visualizing the cafe's Valentine's decorations.""}, {'sim_time': '2023-02-13 07:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward Mentally mapping out the cafe's counter display for the Valentine's specials. ; (Isabella has completed her morning routine and is mentally shifting toward her workday at Hobbs Cafe.) ; Isabella finishes her morning routine in the bathroom while her mind drifts to mapping out the cafe's counter display.""}, {'sim_time': '2023-02-13 07:45', 'summary': ""Isabella Rodriguez is at home:bathroom doing event_preparation about Double-checking the Valentine's supply list and vendor messages. ; while drifting (behavioral) toward Double-checking the Valentine's supply list and vendor messages. ; (Isabella is physically completing her morning routine while her mind has already transitioned to the cafe's Valentine's Day preparations.) ; Isabella checks her phone for vendor confirmations in the bathroom while finishing her routine, drifting behaviorally toward the Valentine's supply list.""}, {'sim_time': '2023-02-13 08:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is fixated on party logistics, causing her to remain in the bathroom past her scheduled cafe opening time.) ; Isabella transitions to the cafe to start her shift, focusing on basic opening tasks to reset her focus.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,,aligned,low,slipping,low,Valentine's Day party logistics,low,Task-switching between cafe operations and event planning,"['phone vibrating', 'vendor messages', 'customer greetings']",Focus on immediate sensory tasks of cafe opening to prevent party logistics from overshadowing customer service.,continue,"Isabella is at the counter, balancing cafe opening duties with the mental pull of tomorrow's party.","Isabella successfully transitioned to the cafe but remains mentally tethered to party logistics, evidenced by her earlier fixation and the vibrating phone.",2023-02-13 08:15:00,Hobbs_Cafe:counter,work,2023-02-13 08:15:00,15,Opening the cafe and greeting the first wave of customers.,"Isabella continues her morning shift at the cafe counter, focusing on serving customers and managing the initial morning rush.",True,attentional_leak,Confirming the delivery window for the Valentine's Day floral arrangements.,Pausing mid-pour to glance at her vibrating phone on the counter.,0.45,The hiss of the steam wand reminds her to finish the latte.,Isabella's excitement for tomorrow's party makes the vibrating phone an irresistible distraction from her routine morning tasks.,2023-02-13 08:15:00,15,2023-02-13 08:15:00,15,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,True,attentional_leak,0.45,Confirming the delivery window for the Valentine's Day floral arrangements.,Isabella greets customers and prepares morning coffee orders at the cafe counter while her mind drifts to confirming the Valentine's floral delivery window.,2023-02-13 08:30
