llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,state_summary_a,drift_topic_a,next_datetime_a
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 10:00:00,15,home:bathroom,morning_routine,"splashing water, scent of peppermint, phone buzzing with social media alerts, bright morning light",[],Hailey Johnson is at home:bathroom doing morning_routine.,Hailey wakes up feeling refreshed.,aligned,low,stable,none,,none,creative anticipation,"['social media alerts', 'bright morning light']",,continue,"Hailey is starting her day refreshed and on schedule, though social media pings are present.",Hailey is following her plan exactly. High morning energy and lack of previous history suggest strong stability.,2023-02-13 10:00:00,home:bathroom,morning_routine,2023-02-13 10:00:00,15,Hailey wakes up feeling refreshed.,"Hailey begins her morning routine in the bathroom, feeling refreshed and noticing social media notifications.",2023-02-13 10:00:00,15,home:bathroom,morning_routine,Hailey wakes up feeling refreshed.,False,none,0.0,"Hailey begins her morning routine in the bathroom, feeling refreshed and noticing social media notifications.",,2023-02-13 10:15
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 10:15:00,15,home:bathroom,morning_routine,"splashing water, scent of peppermint, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is starting her day refreshed and on schedule, though social media pings are present.) ; Hailey begins her morning routine in the bathroom, feeling refreshed and noticing social media notifications.'}]",Hailey Johnson is at home:bathroom doing morning_routine.,,aligned,low,stable,none,,none,digital distraction awareness,"['social media notifications', 'phone buzzing']",,continue,"Hailey is refreshed and following her routine, though social media pings are a minor external pull.","Hailey is on track with her morning routine. The only risk is the phone alerts, but she remains focused for now.",2023-02-13 10:15:00,home:bathroom,morning_routine,2023-02-13 10:15:00,15,Hailey wakes up feeling refreshed.,"Hailey continues her morning routine in the bathroom, focusing on skincare while managing social media pings.",2023-02-13 10:15:00,15,home:bathroom,morning_routine,Hailey wakes up feeling refreshed.,False,none,0.0,"Hailey continues her morning routine in the bathroom, focusing on skincare while managing social media pings.",,2023-02-13 10:30
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 10:30:00,15,home:bathroom,morning_routine,"splashing water, scent of peppermint, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is starting her day refreshed and on schedule, though social media pings are present.) ; Hailey begins her morning routine in the bathroom, feeling refreshed and noticing social media notifications.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is refreshed and following her routine, though social media pings are a minor external pull.) ; Hailey continues her morning routine in the bathroom, focusing on skincare while managing social media pings.'}]",Hailey Johnson is at home:bathroom doing morning_routine.,,aligned,low,stable,none,,none,social media engagement,"['social media alerts', 'phone buzzing']",,continue,Hailey is successfully maintaining her morning routine despite persistent social media notifications.,Hailey is refreshed and adhering to her schedule; digital distractions are present but not yet disruptive.,2023-02-13 10:30:00,home:bathroom,morning_routine,2023-02-13 10:30:00,15,Hailey wakes up feeling refreshed.,"Hailey continues her morning routine in the bathroom, maintaining focus despite social media notifications.",2023-02-13 10:30:00,15,home:bathroom,morning_routine,Hailey wakes up feeling refreshed.,False,none,0.0,"Hailey continues her morning routine in the bathroom, maintaining focus despite social media notifications.",,2023-02-13 10:45
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 10:45:00,15,home:bathroom,morning_routine,"splashing water, scent of peppermint, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is starting her day refreshed and on schedule, though social media pings are present.) ; Hailey begins her morning routine in the bathroom, feeling refreshed and noticing social media notifications.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is refreshed and following her routine, though social media pings are a minor external pull.) ; Hailey continues her morning routine in the bathroom, focusing on skincare while managing social media pings.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully maintaining her morning routine despite persistent social media notifications.) ; Hailey continues her morning routine in the bathroom, maintaining focus despite social media notifications.'}]",Hailey Johnson is at home:bathroom doing morning_routine.,,aligned,low,stable,none,,none,disciplined self-care amidst digital noise,"['social media notifications', 'phone buzzing']",,continue,"Hailey is successfully navigating her morning routine, maintaining focus despite persistent digital distractions from her phone.",Hailey is refreshed and strictly following her scheduled morning block. Social media is present but hasn't caused drift yet.,2023-02-13 10:45:00,home:bathroom,morning_routine,2023-02-13 10:45:00,15,Hailey wakes up feeling refreshed.,"Hailey continues her morning routine in the bathroom, maintaining her focus and discipline despite the digital noise.",2023-02-13 10:45:00,15,home:bathroom,morning_routine,Hailey wakes up feeling refreshed.,False,none,0.0,"Hailey continues her morning routine in the bathroom, maintaining her focus and discipline despite the digital noise.",,2023-02-13 11:00
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 11:00:00,15,home:bathroom,morning_routine,"splashing water, scent of peppermint, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is starting her day refreshed and on schedule, though social media pings are present.) ; Hailey begins her morning routine in the bathroom, feeling refreshed and noticing social media notifications.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is refreshed and following her routine, though social media pings are a minor external pull.) ; Hailey continues her morning routine in the bathroom, focusing on skincare while managing social media pings.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully maintaining her morning routine despite persistent social media notifications.) ; Hailey continues her morning routine in the bathroom, maintaining focus despite social media notifications.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully navigating her morning routine, maintaining focus despite persistent digital distractions from her phone.) ; Hailey continues her morning routine in the bathroom, maintaining her focus and discipline despite the digital noise.'}]",Hailey Johnson is at home:bathroom doing morning_routine.,,aligned,low,stable,none,,none,disciplined resistance to digital distractions,"['social media notifications', 'phone buzzing']",,continue,Hailey is successfully completing her morning routine while resisting the urge to check her buzzing phone.,"Hailey is sticking to her schedule despite external digital distractions, showing strong discipline early in her day.",2023-02-13 11:00:00,home:bathroom,morning_routine,2023-02-13 11:00:00,15,Hailey wakes up feeling refreshed.,"Hailey continues her morning routine in the bathroom, remaining disciplined against digital distractions.",2023-02-13 11:00:00,15,home:bathroom,morning_routine,Hailey wakes up feeling refreshed.,False,none,0.0,"Hailey continues her morning routine in the bathroom, remaining disciplined against digital distractions.",,2023-02-13 11:15
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 11:15:00,15,home:bathroom,morning_routine,"splashing water, scent of peppermint, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:00', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is starting her day refreshed and on schedule, though social media pings are present.) ; Hailey begins her morning routine in the bathroom, feeling refreshed and noticing social media notifications.'}, {'sim_time': '2023-02-13 10:15', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is refreshed and following her routine, though social media pings are a minor external pull.) ; Hailey continues her morning routine in the bathroom, focusing on skincare while managing social media pings.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully maintaining her morning routine despite persistent social media notifications.) ; Hailey continues her morning routine in the bathroom, maintaining focus despite social media notifications.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully navigating her morning routine, maintaining focus despite persistent digital distractions from her phone.) ; Hailey continues her morning routine in the bathroom, maintaining her focus and discipline despite the digital noise.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully completing her morning routine while resisting the urge to check her buzzing phone.) ; Hailey continues her morning routine in the bathroom, remaining disciplined against digital distractions.'}]",Hailey Johnson is at home:bathroom doing morning_routine.,,aligned,low,slipping,low,social media notifications,none,disciplined avoidance,"['phone buzzing', 'social media alerts']","Hailey is disciplined, but the prolonged bathroom routine and constant pings make her vulnerable to digital drift soon.",continue,Hailey remains focused on her morning routine despite persistent digital distractions.,"Hailey is following her plan, but the external stimuli are constant and could lead to a shift in attention.",2023-02-13 11:15:00,home:bathroom,morning_routine,2023-02-13 11:15:00,15,Hailey wakes up feeling refreshed.,"Hailey continues her morning routine in the bathroom, maintaining her focus despite the persistent buzz of social media notifications.",2023-02-13 11:15:00,15,home:bathroom,morning_routine,Hailey wakes up feeling refreshed.,False,none,0.0,"Hailey continues her morning routine in the bathroom, maintaining her focus despite the persistent buzz of social media notifications.",,2023-02-13 11:30
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 11:30:00,15,home:bathroom,morning_routine,"splashing water, scent of peppermint, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:15', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is refreshed and following her routine, though social media pings are a minor external pull.) ; Hailey continues her morning routine in the bathroom, focusing on skincare while managing social media pings.'}, {'sim_time': '2023-02-13 10:30', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully maintaining her morning routine despite persistent social media notifications.) ; Hailey continues her morning routine in the bathroom, maintaining focus despite social media notifications.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully navigating her morning routine, maintaining focus despite persistent digital distractions from her phone.) ; Hailey continues her morning routine in the bathroom, maintaining her focus and discipline despite the digital noise.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully completing her morning routine while resisting the urge to check her buzzing phone.) ; Hailey continues her morning routine in the bathroom, remaining disciplined against digital distractions.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey remains focused on her morning routine despite persistent digital distractions.) ; Hailey continues her morning routine in the bathroom, maintaining her focus despite the persistent buzz of social media notifications.'}]",Hailey Johnson is at home:bathroom doing morning_routine.,,aligned,high,fragile,high,resisting digital distractions,low,circular focus on self-discipline,"['phone buzzing', 'social media notifications']",Hailey is ruminating on resisting her phone; she should conclude her routine to break the cycle.,reset_plan,Hailey is trapped in a repetitive cycle of resisting phone distractions during an overextended morning routine.,"Five consecutive ticks show identical behavior and internal conflict, indicating a rumination loop and high fatigue.",2023-02-13 11:30:00,home:bathroom,morning_routine,2023-02-13 11:30:00,15,Hailey wakes up feeling refreshed.,"Hailey begins to conclude her morning routine, focusing on final preparations to break the cycle of digital distraction.",2023-02-13 11:30:00,15,home:bathroom,morning_routine,Hailey wakes up feeling refreshed.,False,none,0.0,"Hailey begins to conclude her morning routine, focusing on final preparations to break the cycle of digital distraction.",,2023-02-13 11:45
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 11:45:00,15,home:bathroom,morning_routine,"splashing water, scent of peppermint, phone buzzing with social media alerts, bright morning light","[{'sim_time': '2023-02-13 10:30', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully maintaining her morning routine despite persistent social media notifications.) ; Hailey continues her morning routine in the bathroom, maintaining focus despite social media notifications.'}, {'sim_time': '2023-02-13 10:45', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully navigating her morning routine, maintaining focus despite persistent digital distractions from her phone.) ; Hailey continues her morning routine in the bathroom, maintaining her focus and discipline despite the digital noise.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully completing her morning routine while resisting the urge to check her buzzing phone.) ; Hailey continues her morning routine in the bathroom, remaining disciplined against digital distractions.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey remains focused on her morning routine despite persistent digital distractions.) ; Hailey continues her morning routine in the bathroom, maintaining her focus despite the persistent buzz of social media notifications.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is trapped in a repetitive cycle of resisting phone distractions during an overextended morning routine.) ; Hailey begins to conclude her morning routine, focusing on final preparations to break the cycle of digital distraction.'}]",Hailey Johnson is at home:bathroom doing morning_routine.,,partial,high,fragile,high,digital distraction and phone notifications,low,avoidance-based paralysis,"['phone notifications', 'social media alerts']",Hailey is stuck in a loop of resisting her phone; she needs to leave the bathroom to reset her focus.,reset_plan,"Hailey is overextending her bathroom routine while fixating on resisting phone notifications, leading to a repetitive loop and mental fatigue.","The 105-minute bathroom stay has become a rumination loop about digital discipline, causing stagnation despite being technically on-schedule.",2023-02-13 11:45:00,home:bathroom,morning_routine,2023-02-13 11:45:00,15,Hailey wakes up feeling refreshed.,"Hailey completes her morning routine, focusing on simple physical tasks to reset her mind and prepare for the next part of her day.",2023-02-13 11:45:00,15,home:bathroom,morning_routine,Hailey wakes up feeling refreshed.,False,none,0.0,"Hailey completes her morning routine, focusing on simple physical tasks to reset her mind and prepare for the next part of her day.",,2023-02-13 12:00
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 12:00:00,15,home:bathroom,morning_routine,"clatter of dishes, background chatter, phone pings with emails, aroma of coffee","[{'sim_time': '2023-02-13 10:45', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully navigating her morning routine, maintaining focus despite persistent digital distractions from her phone.) ; Hailey continues her morning routine in the bathroom, maintaining her focus and discipline despite the digital noise.'}, {'sim_time': '2023-02-13 11:00', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully completing her morning routine while resisting the urge to check her buzzing phone.) ; Hailey continues her morning routine in the bathroom, remaining disciplined against digital distractions.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey remains focused on her morning routine despite persistent digital distractions.) ; Hailey continues her morning routine in the bathroom, maintaining her focus despite the persistent buzz of social media notifications.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is trapped in a repetitive cycle of resisting phone distractions during an overextended morning routine.) ; Hailey begins to conclude her morning routine, focusing on final preparations to break the cycle of digital distraction.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is overextending her bathroom routine while fixating on resisting phone notifications, leading to a repetitive loop and mental fatigue.) ; Hailey completes her morning routine, focusing on simple physical tasks to reset her mind and prepare for the next part of her day.'}]",Hailey Johnson is at home:bathroom doing morning_routine.,,partial,med,slipping,med,digital distraction and phone notifications,low,fixation on resisting external stimuli,"['phone notifications', 'social media buzz']",Hailey needs to physically transition to the lunch spot to break the repetitive cycle of digital resistance.,reset_plan,"Hailey finished her morning routine late, feeling mentally fatigued by digital distractions, and needs a clean break.","The morning routine overextended due to a fixation on phone notifications, causing mental fatigue and fragile focus.",2023-02-13 12:00:00,lunch_spot,lunch,2023-02-13 12:00:00,15,Quick lunch break to gather thoughts.,"Hailey transitions to a lunch spot, focusing on a quiet meal to reset her mind after a distracting morning.",2023-02-13 12:00:00,15,lunch_spot,lunch,Quick lunch break to gather thoughts.,False,none,0.0,"Hailey transitions to a lunch spot, focusing on a quiet meal to reset her mind after a distracting morning.",,2023-02-13 12:15
gemini-3-flash-preview:cloud,0.3,Hailey Johnson,2023-02-13 12:15:00,15,lunch_spot,lunch,"clatter of dishes, background chatter, phone pings with emails, aroma of coffee","[{'sim_time': '2023-02-13 11:00', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is successfully completing her morning routine while resisting the urge to check her buzzing phone.) ; Hailey continues her morning routine in the bathroom, remaining disciplined against digital distractions.'}, {'sim_time': '2023-02-13 11:15', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey remains focused on her morning routine despite persistent digital distractions.) ; Hailey continues her morning routine in the bathroom, maintaining her focus despite the persistent buzz of social media notifications.'}, {'sim_time': '2023-02-13 11:30', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is trapped in a repetitive cycle of resisting phone distractions during an overextended morning routine.) ; Hailey begins to conclude her morning routine, focusing on final preparations to break the cycle of digital distraction.'}, {'sim_time': '2023-02-13 11:45', 'summary': 'Hailey Johnson is at home:bathroom doing morning_routine about Hailey wakes up feeling refreshed. ; (Hailey is overextending her bathroom routine while fixating on resisting phone notifications, leading to a repetitive loop and mental fatigue.) ; Hailey completes her morning routine, focusing on simple physical tasks to reset her mind and prepare for the next part of her day.'}, {'sim_time': '2023-02-13 12:00', 'summary': 'Hailey Johnson is at lunch_spot doing lunch about Quick lunch break to gather thoughts. ; (Hailey finished her morning routine late, feeling mentally fatigued by digital distractions, and needs a clean break.) ; Hailey transitions to a lunch spot, focusing on a quiet meal to reset her mind after a distracting morning.'}]",Hailey Johnson is at lunch_spot doing lunch.,,aligned,med,fragile,high,digital distractions and phone notifications,low,compulsive resistance to technology,"['phone pings', 'emails', 'background chatter', 'aroma of coffee']",Hailey needs a complete digital disconnect during lunch to break the rumination cycle before her deep-focus writing session.,reset_plan,"Hailey is at lunch, struggling with mental fatigue and lingering distraction from her morning routine.","Despite following the schedule, Hailey's morning was dominated by a repetitive struggle with her phone, leaving her attention fragile and prone to drift.",2023-02-13 12:15:00,lunch_spot,lunch,2023-02-13 12:15:00,15,Quick lunch break to gather thoughts.,Hailey focuses on her meal and ignores her phone to reset her mind before her upcoming writing session.,2023-02-13 12:15:00,15,lunch_spot,lunch,Quick lunch break to gather thoughts.,False,none,0.0,Hailey focuses on her meal and ignores her phone to reset her mind before her upcoming writing session.,,2023-02-13 12:30
