llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,drift_topic_a,state_summary_a,next_datetime_a
gemini-3-flash-preview:cloud,0.7,Isabella Rodriguez,2023-02-13 06:00:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails",[],Isabella Rodriguez is at home:bathroom doing morning_routine.,Isabella feels energized and ready to start the day.,aligned,low,stable,none,,none,anticipatory planning,['new emails on phone'],,continue,"Isabella is energized and following her morning routine, focusing on the busy day ahead for the cafe.",Isabella is perfectly aligned with her schedule; her high energy level and clear goals support continued execution.,2023-02-13 06:00:00,home:bathroom,morning_routine,2023-02-13 06:00:00,15,Isabella feels energized and ready to start the day.,"Isabella begins her morning routine, feeling energized and briefly checking emails related to tomorrow's party.",True,internal,visualizing the cafe's festive atmosphere,staring into the mirror while lost in thought,0.2,The buzzing toothbrush timer brings her focus back to the present.,Isabella’s excitement for the party causes her to mentally rehearse the cafe's layout while finishing her hygiene.,2023-02-13 06:00:00,15,2023-02-13 06:00:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,True,internal,0.2,visualizing the cafe's festive atmosphere,Isabella performs her morning hygiene at home:bathroom while mind drifts to visualizing the cafe's festive atmosphere.,2023-02-13 06:15
gemini-3-flash-preview:cloud,0.7,Isabella Rodriguez,2023-02-13 06:15:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward visualizing the cafe's festive atmosphere ; (Isabella is energized and following her morning routine, focusing on the busy day ahead for the cafe.) ; Isabella performs her morning hygiene at home:bathroom while mind drifts to visualizing the cafe's festive atmosphere.""}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,aligned,low,stable,low,Valentine's Day party atmosphere,low,Anticipatory visualization,"['phone notifications', 'party planning details']",,continue,Isabella is energized and efficiently completing her morning routine while maintaining a positive focus on her upcoming cafe event.,"Isabella is perfectly aligned with her schedule. Her internal drift is thematic and constructive, reinforcing her goal of being a hospitable cafe owner.",2023-02-13 06:15:00,home:bathroom,morning_routine,2023-02-13 06:15:00,15,Continuing morning hygiene and preparation,"Isabella continues her morning routine, maintaining her focus on the day's tasks and the upcoming cafe event.",True,behavioral,checking party RSVPs and supply emails,checking phone notifications,0.35000000000000003,Isabella sets the phone aside after a few minutes to finish her routine.,"Isabella's excitement for the party makes the glowing phone notifications irresistible, momentarily pulling her away from her hygiene routine to check updates.",2023-02-13 06:15:00,15,2023-02-13 06:15:00,15,home:bathroom,admin,checking party RSVPs and supply emails,True,behavioral,0.35000000000000003,checking party RSVPs and supply emails,Isabella checks phone notifications in the bathroom while drifting toward checking party RSVPs and supply emails.,2023-02-13 06:30
gemini-3-flash-preview:cloud,0.7,Isabella Rodriguez,2023-02-13 06:30:00,15,home:bathroom,admin,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward visualizing the cafe's festive atmosphere ; (Isabella is energized and following her morning routine, focusing on the busy day ahead for the cafe.) ; Isabella performs her morning hygiene at home:bathroom while mind drifts to visualizing the cafe's festive atmosphere.""}, {'sim_time': '2023-02-13 06:15', 'summary': 'Isabella Rodriguez is at home:bathroom doing admin about checking party RSVPs and supply emails ; while drifting (behavioral) toward checking party RSVPs and supply emails ; (Isabella is energized and efficiently completing her morning routine while maintaining a positive focus on her upcoming cafe event.) ; Isabella checks phone notifications in the bathroom while drifting toward checking party RSVPs and supply emails.'}]",Isabella Rodriguez is at home:bathroom doing admin.,,partial,low,slipping,low,Valentine's Day party logistics,low,Work-life blending due to event excitement,"['phone notifications', 'RSVP emails', 'party supply list']",Isabella should finish her morning routine before diving deeper into party logistics to maintain her schedule.,continue,"Isabella is distracted by party logistics, shifting from her morning routine into admin tasks while still in the bathroom.","Isabella's excitement for the Valentine's party is causing her to start work early, leading to behavioral drift.",2023-02-13 06:30:00,home:bathroom,morning_routine,2023-02-13 06:30:00,15,Isabella feels energized and ready to start the day.,"Isabella refocuses on her morning routine, putting her phone away to finish her hygiene tasks in the bathroom.",True,attentional_leak,visualizing the cafe's Valentine's Day floor plan,absentmindedly applying moisturizer while mentally arranging tables,0.42,A splash of cold water or the steam clearing might snap her back to the present.,Isabella's enthusiasm for tomorrow's party makes the mundane steps of her skincare routine feel secondary to her creative vision for the cafe.,2023-02-13 06:30:00,15,2023-02-13 06:30:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,True,attentional_leak,0.42,visualizing the cafe's Valentine's Day floor plan,Isabella performs her skincare routine in the bathroom while mind drifts to visualizing the cafe's Valentine's Day floor plan.,2023-02-13 06:45
gemini-3-flash-preview:cloud,0.7,Isabella Rodriguez,2023-02-13 06:45:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward visualizing the cafe's festive atmosphere ; (Isabella is energized and following her morning routine, focusing on the busy day ahead for the cafe.) ; Isabella performs her morning hygiene at home:bathroom while mind drifts to visualizing the cafe's festive atmosphere.""}, {'sim_time': '2023-02-13 06:15', 'summary': 'Isabella Rodriguez is at home:bathroom doing admin about checking party RSVPs and supply emails ; while drifting (behavioral) toward checking party RSVPs and supply emails ; (Isabella is energized and efficiently completing her morning routine while maintaining a positive focus on her upcoming cafe event.) ; Isabella checks phone notifications in the bathroom while drifting toward checking party RSVPs and supply emails.'}, {'sim_time': '2023-02-13 06:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward visualizing the cafe's Valentine's Day floor plan ; (Isabella is distracted by party logistics, shifting from her morning routine into admin tasks while still in the bathroom.) ; Isabella performs her skincare routine in the bathroom while mind drifts to visualizing the cafe's Valentine's Day floor plan.""}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,partial,low,slipping,med,Valentine's Day party logistics,low,Premature transition to work-mode,"['phone notifications', 'party floor plan', 'RSVPs']",Isabella is mentally at Hobbs Cafe; she must ground herself in her routine to stay on schedule.,continue,Isabella is physically in her morning routine but mentally submerged in Valentine's party logistics.,"Isabella's excitement for the party causes persistent mental drift, though she remains physically present in her scheduled routine.",2023-02-13 06:45:00,home:bathroom,morning_routine,2023-02-13 06:45:00,15,Continuing morning routine and grooming.,"Isabella continues her morning hygiene and grooming, preparing for the day's tasks at the cafe.",True,behavioral,finalizing the floral arrangement checklist,pausing her grooming to type a quick reminder on her phone,0.55,Isabella realizes she still needs to get dressed and puts the phone away.,Isabella's excitement for tomorrow's party makes the physical routine feel secondary to the urgent logistics of cafe preparation.,2023-02-13 06:45:00,15,2023-02-13 06:45:00,15,home:bathroom,admin,finalizing the floral arrangement checklist,True,behavioral,0.55,finalizing the floral arrangement checklist,Isabella types a reminder on her phone in the bathroom while drifting toward finalizing the floral arrangement checklist.,2023-02-13 07:00
gemini-3-flash-preview:cloud,0.7,Isabella Rodriguez,2023-02-13 07:00:00,15,home:bathroom,admin,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward visualizing the cafe's festive atmosphere ; (Isabella is energized and following her morning routine, focusing on the busy day ahead for the cafe.) ; Isabella performs her morning hygiene at home:bathroom while mind drifts to visualizing the cafe's festive atmosphere.""}, {'sim_time': '2023-02-13 06:15', 'summary': 'Isabella Rodriguez is at home:bathroom doing admin about checking party RSVPs and supply emails ; while drifting (behavioral) toward checking party RSVPs and supply emails ; (Isabella is energized and efficiently completing her morning routine while maintaining a positive focus on her upcoming cafe event.) ; Isabella checks phone notifications in the bathroom while drifting toward checking party RSVPs and supply emails.'}, {'sim_time': '2023-02-13 06:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward visualizing the cafe's Valentine's Day floor plan ; (Isabella is distracted by party logistics, shifting from her morning routine into admin tasks while still in the bathroom.) ; Isabella performs her skincare routine in the bathroom while mind drifts to visualizing the cafe's Valentine's Day floor plan.""}, {'sim_time': '2023-02-13 06:45', 'summary': ""Isabella Rodriguez is at home:bathroom doing admin about finalizing the floral arrangement checklist ; while drifting (behavioral) toward finalizing the floral arrangement checklist ; (Isabella is physically in her morning routine but mentally submerged in Valentine's party logistics.) ; Isabella types a reminder on her phone in the bathroom while drifting toward finalizing the floral arrangement checklist.""}]",Isabella Rodriguez is at home:bathroom doing admin.,,off_track,low,fragile,med,Valentine's Day party logistics,low,Work-life bleed during routine,"['phone notifications', 'floral arrangement checklist', 'party RSVPs']",Isabella is neglecting her physical routine for party admin; she must finish hygiene to avoid starting the day disorganized.,reset_plan,"Isabella is mentally at the cafe, prioritizing party logistics over her morning routine while still in the bathroom.","Isabella has repeatedly drifted into admin tasks, abandoning her morning routine for party planning, indicating fragile focus on her current environment.",2023-02-13 07:00:00,home:bathroom,morning_routine,2023-02-13 07:00:00,15,Isabella feels energized and ready to start the day.,Isabella puts away her phone to focus on finishing her morning hygiene and getting ready for the day.,False,none,,continue,0.0,,,2023-02-13 07:00:00,15,2023-02-13 07:00:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,False,none,0.0,,Isabella puts away her phone to focus on finishing her morning hygiene and getting ready for the day.,2023-02-13 07:15
gemini-3-flash-preview:cloud,0.7,Isabella Rodriguez,2023-02-13 07:15:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:00', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward visualizing the cafe's festive atmosphere ; (Isabella is energized and following her morning routine, focusing on the busy day ahead for the cafe.) ; Isabella performs her morning hygiene at home:bathroom while mind drifts to visualizing the cafe's festive atmosphere.""}, {'sim_time': '2023-02-13 06:15', 'summary': 'Isabella Rodriguez is at home:bathroom doing admin about checking party RSVPs and supply emails ; while drifting (behavioral) toward checking party RSVPs and supply emails ; (Isabella is energized and efficiently completing her morning routine while maintaining a positive focus on her upcoming cafe event.) ; Isabella checks phone notifications in the bathroom while drifting toward checking party RSVPs and supply emails.'}, {'sim_time': '2023-02-13 06:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward visualizing the cafe's Valentine's Day floor plan ; (Isabella is distracted by party logistics, shifting from her morning routine into admin tasks while still in the bathroom.) ; Isabella performs her skincare routine in the bathroom while mind drifts to visualizing the cafe's Valentine's Day floor plan.""}, {'sim_time': '2023-02-13 06:45', 'summary': ""Isabella Rodriguez is at home:bathroom doing admin about finalizing the floral arrangement checklist ; while drifting (behavioral) toward finalizing the floral arrangement checklist ; (Isabella is physically in her morning routine but mentally submerged in Valentine's party logistics.) ; Isabella types a reminder on her phone in the bathroom while drifting toward finalizing the floral arrangement checklist.""}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is mentally at the cafe, prioritizing party logistics over her morning routine while still in the bathroom.) ; Isabella puts away her phone to focus on finishing her morning hygiene and getting ready for the day.'}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,aligned,low,slipping,med,Valentine's Day party logistics,low,Work-life boundary blurring during morning preparation,"['phone notifications', 'party planning tasks', 'cafe opening prep']",Isabella must prioritize finishing her routine to maintain her energy for the busy cafe opening ahead.,continue,Isabella has refocused on her morning routine after several distractions involving Valentine's Day party planning.,Isabella is energized but highly prone to mental drift regarding cafe logistics; she successfully corrected herself in the last tick.,2023-02-13 07:15:00,home:bathroom,morning_routine,2023-02-13 07:15:00,15,Isabella feels energized and ready to start the day.,Isabella stays focused on finishing her morning routine and getting dressed to ensure she is ready for the cafe's opening.,True,internal,rehearsing party greetings and guest list,staring into the mirror while pausing her routine,0.4,She might blink and realize she's been holding her hairbrush mid-air for a minute.,Isabella’s enthusiasm for tomorrow's party naturally pulls her focus toward social interactions even while finishing her morning hygiene.,2023-02-13 07:15:00,15,2023-02-13 07:15:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,True,internal,0.4,rehearsing party greetings and guest list,Isabella continues her morning hygiene and gets dressed in the bathroom while mind drifts to rehearsing party greetings and guest list.,2023-02-13 07:30
gemini-3-flash-preview:cloud,0.7,Isabella Rodriguez,2023-02-13 07:30:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:15', 'summary': 'Isabella Rodriguez is at home:bathroom doing admin about checking party RSVPs and supply emails ; while drifting (behavioral) toward checking party RSVPs and supply emails ; (Isabella is energized and efficiently completing her morning routine while maintaining a positive focus on her upcoming cafe event.) ; Isabella checks phone notifications in the bathroom while drifting toward checking party RSVPs and supply emails.'}, {'sim_time': '2023-02-13 06:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward visualizing the cafe's Valentine's Day floor plan ; (Isabella is distracted by party logistics, shifting from her morning routine into admin tasks while still in the bathroom.) ; Isabella performs her skincare routine in the bathroom while mind drifts to visualizing the cafe's Valentine's Day floor plan.""}, {'sim_time': '2023-02-13 06:45', 'summary': ""Isabella Rodriguez is at home:bathroom doing admin about finalizing the floral arrangement checklist ; while drifting (behavioral) toward finalizing the floral arrangement checklist ; (Isabella is physically in her morning routine but mentally submerged in Valentine's party logistics.) ; Isabella types a reminder on her phone in the bathroom while drifting toward finalizing the floral arrangement checklist.""}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is mentally at the cafe, prioritizing party logistics over her morning routine while still in the bathroom.) ; Isabella puts away her phone to focus on finishing her morning hygiene and getting ready for the day.'}, {'sim_time': '2023-02-13 07:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward rehearsing party greetings and guest list ; (Isabella has refocused on her morning routine after several distractions involving Valentine's Day party planning.) ; Isabella continues her morning hygiene and gets dressed in the bathroom while mind drifts to rehearsing party greetings and guest list.""}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,partial,low,fragile,med,Valentine's Day party logistics,low,Event-day-minus-one hyper-focus,"['phone notifications', 'guest list', 'party floor plan']",Isabella is physically prepping but mentally already at the cafe; prioritize finishing her routine to transition to work.,reset_plan,"Isabella is physically completing her routine but mentally preoccupied with tomorrow's party, causing persistent attentional slippage.",Frequent internal and behavioral drifts toward party planning indicate fragile focus on her morning hygiene tasks.,2023-02-13 07:30:00,home:bathroom,morning_routine,2023-02-13 07:30:00,15,Isabella feels energized and ready to start the day.,"Isabella wraps up her bathroom routine, focusing on the simple physical steps needed to prepare for the cafe opening.",False,none,,continue,0.0,,,2023-02-13 07:30:00,15,2023-02-13 07:30:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,False,none,0.0,,"Isabella wraps up her bathroom routine, focusing on the simple physical steps needed to prepare for the cafe opening.",2023-02-13 07:45
gemini-3-flash-preview:cloud,0.7,Isabella Rodriguez,2023-02-13 07:45:00,15,home:bathroom,morning_routine,"steam from the shower, scent of lavender soap, buzzing electric toothbrush, phone screen glowing with new emails","[{'sim_time': '2023-02-13 06:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (attentional_leak) toward visualizing the cafe's Valentine's Day floor plan ; (Isabella is distracted by party logistics, shifting from her morning routine into admin tasks while still in the bathroom.) ; Isabella performs her skincare routine in the bathroom while mind drifts to visualizing the cafe's Valentine's Day floor plan.""}, {'sim_time': '2023-02-13 06:45', 'summary': ""Isabella Rodriguez is at home:bathroom doing admin about finalizing the floral arrangement checklist ; while drifting (behavioral) toward finalizing the floral arrangement checklist ; (Isabella is physically in her morning routine but mentally submerged in Valentine's party logistics.) ; Isabella types a reminder on her phone in the bathroom while drifting toward finalizing the floral arrangement checklist.""}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is mentally at the cafe, prioritizing party logistics over her morning routine while still in the bathroom.) ; Isabella puts away her phone to focus on finishing her morning hygiene and getting ready for the day.'}, {'sim_time': '2023-02-13 07:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward rehearsing party greetings and guest list ; (Isabella has refocused on her morning routine after several distractions involving Valentine's Day party planning.) ; Isabella continues her morning hygiene and gets dressed in the bathroom while mind drifts to rehearsing party greetings and guest list.""}, {'sim_time': '2023-02-13 07:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is physically completing her routine but mentally preoccupied with tomorrow's party, causing persistent attentional slippage.) ; Isabella wraps up her bathroom routine, focusing on the simple physical steps needed to prepare for the cafe opening.""}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,partial,low,fragile,med,Valentine's Day party logistics,low,anticipatory planning and mental rehearsal,"['phone notifications', 'party guest list', 'cafe floor plan']",Isabella is mentally at the cafe already; transition to work to align her focus with her physical environment.,reset_plan,"Isabella is finishing her morning routine but remains mentally submerged in tomorrow's party logistics, causing persistent focus slippage.","Isabella's high energy is manifesting as repetitive mental drift toward the party, making her current routine a mere backdrop to her thoughts.",2023-02-13 07:45:00,home:bathroom,morning_routine,2023-02-13 07:45:00,15,Isabella feels energized and ready to start the day.,"Isabella wraps up her final morning preparations in the bathroom, focusing on a calm transition to her work day.",False,none,,continue,0.0,,,2023-02-13 07:45:00,15,2023-02-13 07:45:00,15,home:bathroom,morning_routine,Isabella feels energized and ready to start the day.,False,none,0.0,,"Isabella wraps up her final morning preparations in the bathroom, focusing on a calm transition to her work day.",2023-02-13 08:00
gemini-3-flash-preview:cloud,0.7,Isabella Rodriguez,2023-02-13 08:00:00,15,home:bathroom,morning_routine,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 06:45', 'summary': ""Isabella Rodriguez is at home:bathroom doing admin about finalizing the floral arrangement checklist ; while drifting (behavioral) toward finalizing the floral arrangement checklist ; (Isabella is physically in her morning routine but mentally submerged in Valentine's party logistics.) ; Isabella types a reminder on her phone in the bathroom while drifting toward finalizing the floral arrangement checklist.""}, {'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is mentally at the cafe, prioritizing party logistics over her morning routine while still in the bathroom.) ; Isabella puts away her phone to focus on finishing her morning hygiene and getting ready for the day.'}, {'sim_time': '2023-02-13 07:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward rehearsing party greetings and guest list ; (Isabella has refocused on her morning routine after several distractions involving Valentine's Day party planning.) ; Isabella continues her morning hygiene and gets dressed in the bathroom while mind drifts to rehearsing party greetings and guest list.""}, {'sim_time': '2023-02-13 07:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is physically completing her routine but mentally preoccupied with tomorrow's party, causing persistent attentional slippage.) ; Isabella wraps up her bathroom routine, focusing on the simple physical steps needed to prepare for the cafe opening.""}, {'sim_time': '2023-02-13 07:45', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is finishing her morning routine but remains mentally submerged in tomorrow's party logistics, causing persistent focus slippage.) ; Isabella wraps up her final morning preparations in the bathroom, focusing on a calm transition to her work day.""}]",Isabella Rodriguez is at home:bathroom doing morning_routine.,,off_track,low,fragile,high,Valentine's Day party logistics and guest invitations,low,Event-driven hyper-fixation overriding current environmental context,"[""Valentine's party planning"", 'Cafe opening duties']",Isabella is physically lagging behind her schedule due to intense mental preoccupation with the Valentine's party logistics.,reset_plan,Isabella is running late to open Hobbs Cafe because her mind is already at the party.,"Isabella failed to transition from home to the cafe at 08:00, remaining stuck in her bathroom routine while ruminating on the party.",2023-02-13 08:00:00,Hobbs_Cafe:counter,work,2023-02-13 08:00:00,15,Opening the cafe and greeting the first wave of customers.,"Isabella begins her shift at the cafe counter, focusing on routine opening tasks to manage her mental load.",False,none,,continue,0.0,,,2023-02-13 08:00:00,15,2023-02-13 08:00:00,15,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,False,none,0.0,,"Isabella begins her shift at the cafe counter, focusing on routine opening tasks to manage her mental load.",2023-02-13 08:15
gemini-3-flash-preview:cloud,0.7,Isabella Rodriguez,2023-02-13 08:15:00,15,Hobbs_Cafe:counter,work,"hiss of the espresso machine, clinking of ceramic mugs, background chatter of morning regulars, phone vibrating on the counter","[{'sim_time': '2023-02-13 07:00', 'summary': 'Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is mentally at the cafe, prioritizing party logistics over her morning routine while still in the bathroom.) ; Isabella puts away her phone to focus on finishing her morning hygiene and getting ready for the day.'}, {'sim_time': '2023-02-13 07:15', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; while drifting (internal) toward rehearsing party greetings and guest list ; (Isabella has refocused on her morning routine after several distractions involving Valentine's Day party planning.) ; Isabella continues her morning hygiene and gets dressed in the bathroom while mind drifts to rehearsing party greetings and guest list.""}, {'sim_time': '2023-02-13 07:30', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is physically completing her routine but mentally preoccupied with tomorrow's party, causing persistent attentional slippage.) ; Isabella wraps up her bathroom routine, focusing on the simple physical steps needed to prepare for the cafe opening.""}, {'sim_time': '2023-02-13 07:45', 'summary': ""Isabella Rodriguez is at home:bathroom doing morning_routine about Isabella feels energized and ready to start the day. ; (Isabella is finishing her morning routine but remains mentally submerged in tomorrow's party logistics, causing persistent focus slippage.) ; Isabella wraps up her final morning preparations in the bathroom, focusing on a calm transition to her work day.""}, {'sim_time': '2023-02-13 08:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:counter doing work about Opening the cafe and greeting the first wave of customers. ; (Isabella is running late to open Hobbs Cafe because her mind is already at the party.) ; Isabella begins her shift at the cafe counter, focusing on routine opening tasks to manage her mental load.'}]",Isabella Rodriguez is at Hobbs_Cafe:counter doing work.,,partial,low,fragile,high,Valentine's Day party logistics,low,social event fixation,"['vibrating phone', 'party guest list', 'morning rush', 'espresso machine noise']",Isabella must ground herself in the tactile rhythm of coffee-making to prevent party excitement from compromising cafe operations.,reset_plan,"Isabella is at the counter but remains mentally tethered to party prep, causing persistent attentional slippage during the morning rush.",Isabella has consistently drifted toward party planning for over an hour; her focus is fragile despite being physically present at work.,2023-02-13 08:15:00,Hobbs_Cafe:counter,work,2023-02-13 08:15:00,15,Opening the cafe and greeting the first wave of customers.,Isabella focuses on the tactile rhythm of making coffee and serving customers to ground herself amidst party planning thoughts.,False,none,,continue,0.0,,,2023-02-13 08:15:00,15,2023-02-13 08:15:00,15,Hobbs_Cafe:counter,work,Opening the cafe and greeting the first wave of customers.,False,none,0.0,,Isabella focuses on the tactile rhythm of making coffee and serving customers to ground herself amidst party planning thoughts.,2023-02-13 08:30
